scenario file,app,applications,throughput (flits/cycle),delay avg (cycles),delay var (cycles),a,b,type,fire rate,overlap
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-341,6,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012876878000000001,65.69293,88.83238,False,False,random,0.0001,60
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-341,7,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009769769,38.56179,29.270128738,False,False,random,0.0001,60
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-341,8,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005637638,49.05779,54.28882,False,False,random,0.0001,60
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-341,9,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.011211212,55.971061000000006,87.5267444,False,False,random,0.0001,60
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-350,1,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013741742,61.41126,70.377184,False,False,random,0.0001,63
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-350,2,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.010648649,36.552926,21.8435338,False,False,random,0.0001,63
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-350,3,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006534534,46.80404,28.500079500000002,False,False,random,0.0001,63
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-350,4,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.00647047,22.75,23.54854,False,False,random,0.0001,63
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-350,5,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.015567568,80.701793,16.232416999999998,False,False,random,0.0001,63
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-350,6,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.0123003,66.70634,112.90526,False,False,random,0.0001,63
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-350,7,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009001001,38.61125,16.783969,False,False,random,0.0001,63
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-350,8,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005718718,49.24074,71.24991,False,False,random,0.0001,63
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-350,9,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012332332,57.34887,191.26858,False,False,random,0.0001,63
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-359,1,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012812813,62.11172,98.07299,False,False,random,0.0001,64
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-359,2,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009545545,36.174312,3.311927,False,False,random,0.0001,64
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-359,3,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.00615015,48.97217,134.43293,False,False,random,0.0001,64
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-359,4,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.00566967,22.958375,46.794178,False,False,random,0.0001,64
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-359,5,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.015567567000000001,82.66739100000001,97.5306,False,False,random,0.0001,64
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-359,6,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012172172,65.4355,58.872110000000006,False,False,random,0.0001,64
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-359,7,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009993993999999999,39.00412,35.009499999999996,False,False,random,0.0001,64
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-359,8,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.0064384379999999995,48.53608,19.43879,False,False,random,0.0001,64
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-359,9,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013392394,56.997461,143.049648,False,False,random,0.0001,64
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-368,1,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012812812,62.553340000000006,122.84723,False,False,random,0.0001,68
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-368,2,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.010794795,37.809523999999996,79.75183,False,False,random,0.0001,68
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-368,3,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.0064384379999999995,47.83079,91.43829,False,False,random,0.0001,68
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-368,4,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006726727,22.73739,31.31305,False,False,random,0.0001,68
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-368,5,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.014921922,84.12871,201.26412499999998,False,False,random,0.0001,68
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-368,6,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012780781000000001,66.982489,147.35707000000002,False,False,random,0.0001,68
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-368,7,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.010122122,39.15144,38.8892921,False,False,random,0.0001,68
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-368,8,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.00663063,49.0,37.77778,False,False,random,0.0001,68
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-368,9,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013709709,56.73118900000001,124.82495,False,False,random,0.0001,68
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-377,1,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013165165,61.01384,51.62966,False,False,random,0.0001,72
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-377,2,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009545544999999999,38.301349,94.15850999999999,False,False,random,0.0001,72
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-377,3,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.0068868869999999995,47.060430000000004,60.44652000000001,False,False,random,0.0001,72
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-377,4,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.007241241,22.924992,43.605900000000005,False,False,random,0.0001,72
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-377,5,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.015215216,82.45159000000001,103.48822999999999,False,False,random,0.0001,72
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-377,6,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013229229,66.211806,75.139679,False,False,random,0.0001,72
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-377,7,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.010250249999999999,39.14558,40.64378026,False,False,random,0.0001,72
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-377,8,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006182182,48.18824,3.011765,False,False,random,0.0001,72
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-377,9,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013229228999999999,56.817049000000004,130.52555999999998,False,False,random,0.0001,72
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-386,1,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013357357,61.11067,33.3047893,False,False,random,0.0001,76
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-386,2,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009033033,37.94415,85.970901,False,False,random,0.0001,76
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-386,3,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005627628,49.28866,176.77,False,False,random,0.0001,76
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-386,4,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.0055415410000000005,22.587629,33.49485,False,False,random,0.0001,76
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-386,5,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.015855856,83.00234999999999,130.25235,False,False,random,0.0001,76
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-386,6,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012073073,66.06339799999999,70.655519,False,False,random,0.0001,76
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-386,7,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.008936936999999999,38.85714,36.14433,False,False,random,0.0001,76
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-386,8,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006758759,48.93721,27.130516,False,False,random,0.0001,76
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-386,9,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012556557,54.99836,47.175596999999996,False,False,random,0.0001,76
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-395,1,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013197197,61.34668,48.515516,False,False,random,0.0001,78
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-395,2,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009272272,36.714348,23.062055689999998,False,False,random,0.0001,78
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-395,3,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006182182,47.77273,86.72077999999999,False,False,random,0.0001,78
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-395,4,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005893894,23.093494,48.620534400000004,False,False,random,0.0001,78
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-395,5,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.015087086999999999,81.70446,58.720303,False,False,random,0.0001,78
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-395,6,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013517518,67.104262,123.30974,False,False,random,0.0001,78
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-395,7,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.010154152999999999,39.9178,72.65129,False,False,random,0.0001,78
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-395,8,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006758759,49.076750000000004,40.97212,False,False,random,0.0001,78
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-395,9,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.01165966,55.892120000000006,94.14922,False,False,random,0.0001,78
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-404,1,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013523524,60.83177,26.899096,False,False,random,0.0001,84
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-404,2,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009385385,37.66023,69.97909999999999,False,False,random,0.0001,84
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-404,3,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006598598,47.37058,53.452024,False,False,random,0.0001,84
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-404,4,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006214214,23.154635,64.37844,False,False,random,0.0001,84
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-404,5,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.015215214999999999,81.96701999999999,75.55263,False,False,random,0.0001,84
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-404,6,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012780781,66.0881,95.31139,False,False,random,0.0001,84
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-404,7,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009321321,38.15464,2.319588,False,False,random,0.0001,84
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-404,8,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006214214,49.04396,27.88694,False,False,random,0.0001,84
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-404,9,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.014062062,58.41106700000001,242.3177708,False,False,random,0.0001,84
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-413,1,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013229229,61.67394,66.975846,False,False,random,0.0001,86
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-413,2,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009769769,38.556199,131.17309999999998,False,False,random,0.0001,86
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-413,3,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.0055735739999999995,46.45455,18.18182,False,False,random,0.0001,86
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-413,4,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006854854,22.0,0.0,False,False,random,0.0001,86
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-413,5,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.016560559,80.87037000000001,38.31481,False,False,random,0.0001,86
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-413,6,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012428428,65.64519,67.621704,False,False,random,0.0001,86
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-413,7,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.010026026,38.432990000000004,18.18557,False,False,random,0.0001,86
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-413,8,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006502502,48.55789,25.39821,False,False,random,0.0001,86
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-413,9,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013389390000000001,57.231518,119.065674,False,False,random,0.0001,86
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-422,1,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013613613,60.602,23.77710468,False,False,random,0.0001,87
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-422,2,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009321321,37.449621,50.128602,False,False,random,0.0001,87
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-422,3,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006278278,47.10064,49.989571,False,False,random,0.0001,87
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-422,4,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.007143142999999999,23.470447,78.111584,False,False,random,0.0001,87
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-422,5,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.015631632,83.50771800000001,156.5138486,False,False,random,0.0001,87
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-422,6,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013037036,65.372777,52.188507400000006,False,False,random,0.0001,87
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-422,7,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009385385,39.39448,62.51199,False,False,random,0.0001,87
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-422,8,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006534535,49.83327,87.6709,False,False,random,0.0001,87
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-422,9,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013325326000000002,57.607217,196.902786,False,False,random,0.0001,87
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-431,1,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013005006,61.81282,68.627817,False,False,random,0.0001,90
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-431,2,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009353353,37.438276,65.66459,False,False,random,0.0001,90
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-431,3,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005861862,47.14488,41.222385,False,False,random,0.0001,90
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-431,4,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.00566967,22.0,0.0,False,False,random,0.0001,90
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-431,5,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.015887888000000003,80.63593,22.636792999999997,False,False,random,0.0001,90
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-431,6,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.01246046,65.54924,68.88684,False,False,random,0.0001,90
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-431,7,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.008904905000000001,40.0098,86.16822,False,False,random,0.0001,90
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-431,8,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.00582983,48.176159999999996,1.4093163999999998,False,False,random,0.0001,90
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-431,9,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.01370971,57.40467099999999,123.200169,False,False,random,0.0001,90
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-440,1,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.014414413999999999,61.02693000000001,41.6938846,False,False,random,0.0001,91
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-440,2,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.010378378,37.230326,48.946290999999995,False,False,random,0.0001,91
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-440,3,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006758759,48.51917,111.77472,False,False,random,0.0001,91
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-440,4,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006022022,22.009804,0.009803922,False,False,random,0.0001,91
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-440,5,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.015247246999999998,81.35547,64.7789605,False,False,random,0.0001,91
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-440,6,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012428428,65.888346,60.03775,False,False,random,0.0001,91
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-440,7,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009641641,40.89812,201.83362999999997,False,False,random,0.0001,91
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-440,8,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005829829999999999,49.0303,35.19295,False,False,random,0.0001,91
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-440,9,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.014286285999999999,57.080736,109.51282,False,False,random,0.0001,91
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,1,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013741742,60.65391,26.43054,False,False,random,0.0001,96
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,2,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.010474474000000001,37.277428,64.2058753,False,False,random,0.0001,96
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,3,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.0062462460000000004,47.31372,43.725544,False,False,random,0.0001,96
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,4,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006438438,23.651072,71.35705999999999,False,False,random,0.0001,96
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,5,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.016528528,81.0245,30.708713999999997,False,False,random,0.0001,96
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,6,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.011979981,66.74063,142.52213,False,False,random,0.0001,96
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,7,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.010218218,39.7506,83.76826,False,False,random,0.0001,96
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,8,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006726727,49.81364,76.44316,False,False,random,0.0001,96
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,9,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013069069,54.666669999999996,19.108654,False,False,random,0.0001,96
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-458,1,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012844844000000001,61.80817999999999,79.20311,False,False,random,0.0001,97
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-458,2,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.010442443,38.069739999999996,96.13682,False,False,random,0.0001,97
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-458,3,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006086085999999999,46.583330000000004,28.58333,False,False,random,0.0001,97
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-458,4,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006758759,22.347826,13.91304,False,False,random,0.0001,97
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-458,5,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.015599598999999999,82.45080999999999,115.08928999999999,False,False,random,0.0001,97
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-458,6,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013069068999999999,65.78578,78.62782,False,False,random,0.0001,97
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-458,7,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009865865,40.43926,101.82636,False,False,random,0.0001,97
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-458,8,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.007079079,49.33507,64.612855,False,False,random,0.0001,97
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-458,9,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012524524,59.5959,229.59939,False,False,random,0.0001,97
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-467,1,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012396397,60.95939,37.894059569999996,False,False,random,0.0001,102
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-467,2,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009577577,36.0,0.0,False,False,random,0.0001,102
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-467,3,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006694694,46.09174,0.9174312,False,False,random,0.0001,102
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-467,4,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.00647047,23.068793,43.768086999999994,False,False,random,0.0001,102
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-467,5,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.016144143,81.38083999999999,43.1129464,False,False,random,0.0001,102
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-467,6,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012844844,66.58705400000001,106.723811,False,False,random,0.0001,102
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-467,7,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.010186187,40.116569999999996,89.808318,False,False,random,0.0001,102
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-467,8,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006534534,49.23711,32.830968,False,False,random,0.0001,102
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-467,9,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012268267999999999,56.08701,88.287829,False,False,random,0.0001,102
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-476,1,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012908907999999998,61.78397,69.812425,False,False,random,0.0001,106
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-476,2,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.008776777,36.137931,0.9109864,False,False,random,0.0001,106
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-476,3,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006406406,47.870000000000005,76.33848,False,False,random,0.0001,106
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-476,4,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.007175176,22.585183999999998,31.246751399999997,False,False,random,0.0001,106
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-476,5,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.015631631,83.073764,148.33258999999998,False,False,random,0.0001,106
random-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-476,6,['1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012652653000000002,66.169014,95.66199,False,False,random,0.0001,106
