ue	rb	rxAnt	layer	carrier	Start	FFT	ChanEqlz	IDFT	QamDemod	Decode	ChanEst	ChanInv	est	matrixInv	inv	eqlz	demod
3	100	4	2	1	1	56	3	72	72	3	3	3	19800	396	1386	114048	85536
3	100	4	2	2	1	112	3	72	72	3	3	3	40000	800	2800	230400	172800
3	100	4	2	3	1	168	3	72	72	3	3	3	60000	1200	4200	345600	259200
3	100	4	2	4	1	224	4	96	96	4	4	4	80000	1600	5600	460800	345600
3	100	4	3	1	1	56	3	108	108	3	3	3	29700	1485	3861	171072	128304
3	100	4	3	2	1	112	3	108	108	3	3	3	60000	3000	7800	345600	259200
3	100	4	3	3	1	168	3	108	108	3	3	3	90000	4500	11700	518400	388800
3	100	4	3	4	1	224	4	144	144	4	4	4	120000	6000	15600	691200	518400
3	100	4	4	1	1	56	3	144	144	3	3	3	39600	3564	7524	228096	171072
3	100	4	4	2	1	112	3	144	144	3	3	3	80000	7200	15200	460800	345600
3	100	4	4	3	1	168	3	144	144	3	3	3	120000	10800	22800	691200	518400
3	100	4	4	4	1	224	4	192	192	4	4	4	160000	14400	30400	921600	691200
3	25	1	1	1	1	14	3	36	36	3	3	3	600	0	24	3456	10368
3	25	1	1	2	1	28	3	36	36	3	3	3	1225	0	49	7056	21168
3	25	1	1	3	1	42	3	36	36	3	3	3	1875	0	75	10800	32400
3	25	1	1	4	1	56	4	48	48	4	4	4	2500	0	100	14400	43200
3	25	1	2	1	1	14	3	36	36	3	3	3	600	0	24	3456	10368
3	25	1	2	2	1	28	3	36	36	3	3	3	1225	0	49	7056	21168
3	25	1	2	3	1	42	3	36	36	3	3	3	1875	0	75	10800	32400
3	25	1	2	4	1	56	4	48	48	4	4	4	2500	0	100	14400	43200
3	25	1	3	1	1	14	3	36	36	3	3	3	600	0	24	3456	10368
3	25	1	3	2	1	28	3	36	36	3	3	3	1225	0	49	7056	21168
3	25	1	3	3	1	42	3	36	36	3	3	3	1875	0	75	10800	32400
3	25	1	3	4	1	56	4	48	48	4	4	4	2500	0	100	14400	43200
3	25	1	4	1	1	14	3	36	36	3	3	3	600	0	24	3456	10368
3	25	1	4	2	1	28	3	36	36	3	3	3	1225	0	49	7056	21168
3	25	1	4	3	1	42	3	36	36	3	3	3	1875	0	75	10800	32400
3	25	1	4	4	1	56	4	48	48	4	4	4	2500	0	100	14400	43200
3	25	2	1	1	1	28	3	36	36	3	3	3	1200	0	24	6912	10368
3	25	2	1	2	1	56	3	36	36	3	3	3	2450	0	49	14112	21168
3	25	2	1	3	1	84	3	36	36	3	3	3	3750	0	75	21600	32400
3	25	2	1	4	1	112	4	48	48	4	4	4	5000	0	100	28800	43200
3	25	2	2	1	1	28	3	72	72	3	3	3	2400	96	192	13824	20736
3	25	2	2	2	1	56	3	72	72	3	3	3	4900	196	392	28224	42336
3	25	2	2	3	1	84	3	72	72	3	3	3	7500	300	600	43200	64800
3	25	2	2	4	1	112	4	96	96	4	4	4	10000	400	800	57600	86400
3	25	2	3	1	1	28	3	72	72	3	3	3	2400	96	192	13824	20736
3	25	2	3	2	1	56	3	72	72	3	3	3	4900	196	392	28224	42336
3	25	2	3	3	1	84	3	72	72	3	3	3	7500	300	600	43200	64800
3	25	2	3	4	1	112	4	96	96	4	4	4	10000	400	800	57600	86400
3	25	2	4	1	1	28	3	72	72	3	3	3	2400	96	192	13824	20736
3	25	2	4	2	1	56	3	72	72	3	3	3	4900	196	392	28224	42336
3	25	2	4	3	1	84	3	72	72	3	3	3	7500	300	600	43200	64800
3	25	2	4	4	1	112	4	96	96	4	4	4	10000	400	800	57600	86400
3	25	3	1	1	1	42	3	36	36	3	3	3	1800	0	24	10368	10368
3	25	3	1	2	1	84	3	36	36	3	3	3	3675	0	49	21168	21168
3	25	3	1	3	1	126	3	36	36	3	3	3	5625	0	75	32400	32400
3	25	3	1	4	1	168	4	48	48	4	4	4	7500	0	100	43200	43200
3	25	3	2	1	1	42	3	72	72	3	3	3	3600	96	264	20736	20736
3	25	3	2	2	1	84	3	72	72	3	3	3	7350	196	539	42336	42336
3	25	3	2	3	1	126	3	72	72	3	3	3	11250	300	825	64800	64800
3	25	3	2	4	1	168	4	96	96	4	4	4	15000	400	1100	86400	86400
3	25	3	3	1	1	42	3	108	108	3	3	3	5400	360	720	31104	31104
3	25	3	3	2	1	84	3	108	108	3	3	3	11025	735	1470	63504	63504
3	25	3	3	3	1	126	3	108	108	3	3	3	16875	1125	2250	97200	97200
3	25	3	3	4	1	168	4	144	144	4	4	4	22500	1500	3000	129600	129600
3	25	3	4	1	1	42	3	108	108	3	3	3	5400	360	720	31104	31104
3	25	3	4	2	1	84	3	108	108	3	3	3	11025	735	1470	63504	63504
3	25	3	4	3	1	126	3	108	108	3	3	3	16875	1125	2250	97200	97200
3	25	3	4	4	1	168	4	144	144	4	4	4	22500	1500	3000	129600	129600
3	25	4	1	1	1	56	3	36	36	3	3	3	2400	0	24	13824	10368
3	25	4	1	2	1	112	3	36	36	3	3	3	4900	0	49	28224	21168
3	25	4	1	3	1	168	3	36	36	3	3	3	7500	0	75	43200	32400
3	25	4	1	4	1	224	4	48	48	4	4	4	10000	0	100	57600	43200
3	25	4	2	1	1	56	3	72	72	3	3	3	4800	96	336	27648	20736
3	25	4	2	2	1	112	3	72	72	3	3	3	9800	196	686	56448	42336
3	25	4	2	3	1	168	3	72	72	3	3	3	15000	300	1050	86400	64800
3	25	4	2	4	1	224	4	96	96	4	4	4	20000	400	1400	115200	86400
3	25	4	3	1	1	56	3	108	108	3	3	3	7200	360	936	41472	31104
3	25	4	3	2	1	112	3	108	108	3	3	3	14700	735	1911	84672	63504
3	25	4	3	3	1	168	3	108	108	3	3	3	22500	1125	2925	129600	97200
3	25	4	3	4	1	224	4	144	144	4	4	4	30000	1500	3900	172800	129600
3	25	4	4	1	1	56	3	144	144	3	3	3	9600	864	1824	55296	41472
3	25	4	4	2	1	112	3	144	144	3	3	3	19600	1764	3724	112896	84672
3	25	4	4	3	1	168	3	144	144	3	3	3	30000	2700	5700	172800	129600
3	25	4	4	4	1	224	4	192	192	4	4	4	40000	3600	7600	230400	172800
3	50	1	1	1	1	14	3	36	36	3	3	3	1200	0	48	6912	20736
3	50	1	1	2	1	28	3	36	36	3	3	3	2500	0	100	14400	43200
3	50	1	1	3	1	42	3	36	36	3	3	3	3750	0	150	21600	64800
3	50	1	1	4	1	56	4	48	48	4	4	4	5000	0	200	28800	86400
3	50	1	2	1	1	14	3	36	36	3	3	3	1200	0	48	6912	20736
3	50	1	2	2	1	28	3	36	36	3	3	3	2500	0	100	14400	43200
3	50	1	2	3	1	42	3	36	36	3	3	3	3750	0	150	21600	64800
3	50	1	2	4	1	56	4	48	48	4	4	4	5000	0	200	28800	86400
3	50	1	3	1	1	14	3	36	36	3	3	3	1200	0	48	6912	20736
3	50	1	3	2	1	28	3	36	36	3	3	3	2500	0	100	14400	43200
3	50	1	3	3	1	42	3	36	36	3	3	3	3750	0	150	21600	64800
3	50	1	3	4	1	56	4	48	48	4	4	4	5000	0	200	28800	86400
3	50	1	4	1	1	14	3	36	36	3	3	3	1200	0	48	6912	20736
3	50	1	4	2	1	28	3	36	36	3	3	3	2500	0	100	14400	43200
3	50	1	4	3	1	42	3	36	36	3	3	3	3750	0	150	21600	64800
3	50	1	4	4	1	56	4	48	48	4	4	4	5000	0	200	28800	86400
3	50	2	1	1	1	28	3	36	36	3	3	3	2400	0	48	13824	20736
3	50	2	1	2	1	56	3	36	36	3	3	3	5000	0	100	28800	43200
3	50	2	1	3	1	84	3	36	36	3	3	3	7500	0	150	43200	64800
3	50	2	1	4	1	112	4	48	48	4	4	4	10000	0	200	57600	86400
3	50	2	2	1	1	28	3	72	72	3	3	3	4800	192	384	27648	41472
3	50	2	2	2	1	56	3	72	72	3	3	3	10000	400	800	57600	86400
3	50	2	2	3	1	84	3	72	72	3	3	3	15000	600	1200	86400	129600
3	50	2	2	4	1	112	4	96	96	4	4	4	20000	800	1600	115200	172800
3	50	2	3	1	1	28	3	72	72	3	3	3	4800	192	384	27648	41472
3	50	2	3	2	1	56	3	72	72	3	3	3	10000	400	800	57600	86400
3	50	2	3	3	1	84	3	72	72	3	3	3	15000	600	1200	86400	129600
3	50	2	3	4	1	112	4	96	96	4	4	4	20000	800	1600	115200	172800
3	50	2	4	1	1	28	3	72	72	3	3	3	4800	192	384	27648	41472
3	50	2	4	2	1	56	3	72	72	3	3	3	10000	400	800	57600	86400
3	50	2	4	3	1	84	3	72	72	3	3	3	15000	600	1200	86400	129600
3	50	2	4	4	1	112	4	96	96	4	4	4	20000	800	1600	115200	172800
3	50	3	1	1	1	42	3	36	36	3	3	3	3600	0	48	20736	20736
3	50	3	1	2	1	84	3	36	36	3	3	3	7500	0	100	43200	43200
3	50	3	1	3	1	126	3	36	36	3	3	3	11250	0	150	64800	64800
3	50	3	1	4	1	168	4	48	48	4	4	4	15000	0	200	86400	86400
3	50	3	2	1	1	42	3	72	72	3	3	3	7200	192	528	41472	41472
3	50	3	2	2	1	84	3	72	72	3	3	3	15000	400	1100	86400	86400
3	50	3	2	3	1	126	3	72	72	3	3	3	22500	600	1650	129600	129600
3	50	3	2	4	1	168	4	96	96	4	4	4	30000	800	2200	172800	172800
3	50	3	3	1	1	42	3	108	108	3	3	3	10800	720	1440	62208	62208
3	50	3	3	2	1	84	3	108	108	3	3	3	22500	1500	3000	129600	129600
3	50	3	3	3	1	126	3	108	108	3	3	3	33750	2250	4500	194400	194400
3	50	3	3	4	1	168	4	144	144	4	4	4	45000	3000	6000	259200	259200
3	50	3	4	1	1	42	3	108	108	3	3	3	10800	720	1440	62208	62208
3	50	3	4	2	1	84	3	108	108	3	3	3	22500	1500	3000	129600	129600
3	50	3	4	3	1	126	3	108	108	3	3	3	33750	2250	4500	194400	194400
3	50	3	4	4	1	168	4	144	144	4	4	4	45000	3000	6000	259200	259200
3	50	4	1	1	1	56	3	36	36	3	3	3	4800	0	48	27648	20736
3	50	4	1	2	1	112	3	36	36	3	3	3	10000	0	100	57600	43200
3	50	4	1	3	1	168	3	36	36	3	3	3	15000	0	150	86400	64800
3	50	4	1	4	1	224	4	48	48	4	4	4	20000	0	200	115200	86400
3	50	4	2	1	1	56	3	72	72	3	3	3	9600	192	672	55296	41472
3	50	4	2	2	1	112	3	72	72	3	3	3	20000	400	1400	115200	86400
3	50	4	2	3	1	168	3	72	72	3	3	3	30000	600	2100	172800	129600
3	50	4	2	4	1	224	4	96	96	4	4	4	40000	800	2800	230400	172800
3	50	4	3	1	1	56	3	108	108	3	3	3	14400	720	1872	82944	62208
3	50	4	3	2	1	112	3	108	108	3	3	3	30000	1500	3900	172800	129600
3	50	4	3	3	1	168	3	108	108	3	3	3	45000	2250	5850	259200	194400
3	50	4	3	4	1	224	4	144	144	4	4	4	60000	3000	7800	345600	259200
3	50	4	4	1	1	56	3	144	144	3	3	3	19200	1728	3648	110592	82944
3	50	4	4	2	1	112	3	144	144	3	3	3	40000	3600	7600	230400	172800
3	50	4	4	3	1	168	3	144	144	3	3	3	60000	5400	11400	345600	259200
3	50	4	4	4	1	224	4	192	192	4	4	4	80000	7200	15200	460800	345600
3	75	1	1	1	1	14	3	36	36	3	3	3	1875	0	75	10800	32400
3	75	1	1	2	1	28	3	36	36	3	3	3	3725	0	149	21456	64368
3	75	1	1	3	1	42	3	36	36	3	3	3	5625	0	225	32400	97200
3	75	1	1	4	1	56	4	48	48	4	4	4	7500	0	300	43200	129600
3	75	1	2	1	1	14	3	36	36	3	3	3	1875	0	75	10800	32400
3	75	1	2	2	1	28	3	36	36	3	3	3	3725	0	149	21456	64368
3	75	1	2	3	1	42	3	36	36	3	3	3	5625	0	225	32400	97200
3	75	1	2	4	1	56	4	48	48	4	4	4	7500	0	300	43200	129600
3	75	1	3	1	1	14	3	36	36	3	3	3	1875	0	75	10800	32400
3	75	1	3	2	1	28	3	36	36	3	3	3	3725	0	149	21456	64368
3	75	1	3	3	1	42	3	36	36	3	3	3	5625	0	225	32400	97200
3	75	1	3	4	1	56	4	48	48	4	4	4	7500	0	300	43200	129600
3	75	1	4	1	1	14	3	36	36	3	3	3	1875	0	75	10800	32400
3	75	1	4	2	1	28	3	36	36	3	3	3	3725	0	149	21456	64368
3	75	1	4	3	1	42	3	36	36	3	3	3	5625	0	225	32400	97200
3	75	1	4	4	1	56	4	48	48	4	4	4	7500	0	300	43200	129600
3	75	2	1	1	1	28	3	36	36	3	3	3	3750	0	75	21600	32400
3	75	2	1	2	1	56	3	36	36	3	3	3	7450	0	149	42912	64368
3	75	2	1	3	1	84	3	36	36	3	3	3	11250	0	225	64800	97200
3	75	2	1	4	1	112	4	48	48	4	4	4	15000	0	300	86400	129600
3	75	2	2	1	1	28	3	72	72	3	3	3	7500	300	600	43200	64800
3	75	2	2	2	1	56	3	72	72	3	3	3	14900	596	1192	85824	128736
3	75	2	2	3	1	84	3	72	72	3	3	3	22500	900	1800	129600	194400
3	75	2	2	4	1	112	4	96	96	4	4	4	30000	1200	2400	172800	259200
3	75	2	3	1	1	28	3	72	72	3	3	3	7500	300	600	43200	64800
3	75	2	3	2	1	56	3	72	72	3	3	3	14900	596	1192	85824	128736
3	75	2	3	3	1	84	3	72	72	3	3	3	22500	900	1800	129600	194400
3	75	2	3	4	1	112	4	96	96	4	4	4	30000	1200	2400	172800	259200
3	75	2	4	1	1	28	3	72	72	3	3	3	7500	300	600	43200	64800
3	75	2	4	2	1	56	3	72	72	3	3	3	14900	596	1192	85824	128736
3	75	2	4	3	1	84	3	72	72	3	3	3	22500	900	1800	129600	194400
3	75	2	4	4	1	112	4	96	96	4	4	4	30000	1200	2400	172800	259200
3	75	3	1	1	1	42	3	36	36	3	3	3	5625	0	75	32400	32400
3	75	3	1	2	1	84	3	36	36	3	3	3	11175	0	149	64368	64368
3	75	3	1	3	1	126	3	36	36	3	3	3	16875	0	225	97200	97200
3	75	3	1	4	1	168	4	48	48	4	4	4	22500	0	300	129600	129600
3	75	3	2	1	1	42	3	72	72	3	3	3	11250	300	825	64800	64800
3	75	3	2	2	1	84	3	72	72	3	3	3	22350	596	1639	128736	128736
3	75	3	2	3	1	126	3	72	72	3	3	3	33750	900	2475	194400	194400
3	75	3	2	4	1	168	4	96	96	4	4	4	45000	1200	3300	259200	259200
3	75	3	3	1	1	42	3	108	108	3	3	3	16875	1125	2250	97200	97200
3	75	3	3	2	1	84	3	108	108	3	3	3	33525	2235	4470	193104	193104
3	75	3	3	3	1	126	3	108	108	3	3	3	50625	3375	6750	291600	291600
3	75	3	3	4	1	168	4	144	144	4	4	4	67500	4500	9000	388800	388800
3	75	3	4	1	1	42	3	108	108	3	3	3	16875	1125	2250	97200	97200
3	75	3	4	2	1	84	3	108	108	3	3	3	33525	2235	4470	193104	193104
3	75	3	4	3	1	126	3	108	108	3	3	3	50625	3375	6750	291600	291600
3	75	3	4	4	1	168	4	144	144	4	4	4	67500	4500	9000	388800	388800
3	75	4	1	1	1	56	3	36	36	3	3	3	7500	0	75	43200	32400
3	75	4	1	2	1	112	3	36	36	3	3	3	14900	0	149	85824	64368
3	75	4	1	3	1	168	3	36	36	3	3	3	22500	0	225	129600	97200
3	75	4	1	4	1	224	4	48	48	4	4	4	30000	0	300	172800	129600
3	75	4	2	1	1	56	3	72	72	3	3	3	15000	300	1050	86400	64800
3	75	4	2	2	1	112	3	72	72	3	3	3	29800	596	2086	171648	128736
3	75	4	2	3	1	168	3	72	72	3	3	3	45000	900	3150	259200	194400
3	75	4	2	4	1	224	4	96	96	4	4	4	60000	1200	4200	345600	259200
3	75	4	3	1	1	56	3	108	108	3	3	3	22500	1125	2925	129600	97200
3	75	4	3	2	1	112	3	108	108	3	3	3	44700	2235	5811	257472	193104
3	75	4	3	3	1	168	3	108	108	3	3	3	67500	3375	8775	388800	291600
3	75	4	3	4	1	224	4	144	144	4	4	4	90000	4500	11700	518400	388800
3	75	4	4	1	1	56	3	144	144	3	3	3	30000	2700	5700	172800	129600
3	75	4	4	2	1	112	3	144	144	3	3	3	59600	5364	11324	343296	257472
3	75	4	4	3	1	168	3	144	144	3	3	3	90000	8100	17100	518400	388800
3	75	4	4	4	1	224	4	192	192	4	4	4	120000	10800	22800	691200	518400
4	100	1	1	1	1	14	4	48	48	4	4	4	2500	0	100	14400	43200
4	100	1	1	2	1	28	4	48	48	4	4	4	5000	0	200	28800	86400
4	100	1	1	3	1	42	4	48	48	4	4	4	7500	0	300	43200	129600
4	100	1	1	4	1	56	4	48	48	4	4	4	10000	0	400	57600	172800
4	100	1	2	1	1	14	4	48	48	4	4	4	2500	0	100	14400	43200
4	100	1	2	2	1	28	4	48	48	4	4	4	5000	0	200	28800	86400
4	100	1	2	3	1	42	4	48	48	4	4	4	7500	0	300	43200	129600
4	100	1	2	4	1	56	4	48	48	4	4	4	10000	0	400	57600	172800
4	100	1	3	1	1	14	4	48	48	4	4	4	2500	0	100	14400	43200
4	100	1	3	2	1	28	4	48	48	4	4	4	5000	0	200	28800	86400
4	100	1	3	3	1	42	4	48	48	4	4	4	7500	0	300	43200	129600
4	100	1	3	4	1	56	4	48	48	4	4	4	10000	0	400	57600	172800
4	100	1	4	1	1	14	4	48	48	4	4	4	2500	0	100	14400	43200
4	100	1	4	2	1	28	4	48	48	4	4	4	5000	0	200	28800	86400
4	100	1	4	3	1	42	4	48	48	4	4	4	7500	0	300	43200	129600
4	100	1	4	4	1	56	4	48	48	4	4	4	10000	0	400	57600	172800
4	100	2	1	1	1	28	4	48	48	4	4	4	5000	0	100	28800	43200
4	100	2	1	2	1	56	4	48	48	4	4	4	10000	0	200	57600	86400
4	100	2	1	3	1	84	4	48	48	4	4	4	15000	0	300	86400	129600
4	100	2	1	4	1	112	4	48	48	4	4	4	20000	0	400	115200	172800
4	100	2	2	1	1	28	4	96	96	4	4	4	10000	400	800	57600	86400
4	100	2	2	2	1	56	4	96	96	4	4	4	20000	800	1600	115200	172800
4	100	2	2	3	1	84	4	96	96	4	4	4	30000	1200	2400	172800	259200
4	100	2	2	4	1	112	4	96	96	4	4	4	40000	1600	3200	230400	345600
4	100	2	3	1	1	28	4	96	96	4	4	4	10000	400	800	57600	86400
4	100	2	3	2	1	56	4	96	96	4	4	4	20000	800	1600	115200	172800
4	100	2	3	3	1	84	4	96	96	4	4	4	30000	1200	2400	172800	259200
4	100	2	3	4	1	112	4	96	96	4	4	4	40000	1600	3200	230400	345600
4	100	2	4	1	1	28	4	96	96	4	4	4	10000	400	800	57600	86400
4	100	2	4	2	1	56	4	96	96	4	4	4	20000	800	1600	115200	172800
4	100	2	4	3	1	84	4	96	96	4	4	4	30000	1200	2400	172800	259200
4	100	2	4	4	1	112	4	96	96	4	4	4	40000	1600	3200	230400	345600
4	100	3	1	1	1	42	4	48	48	4	4	4	7500	0	100	43200	43200
4	100	3	1	2	1	84	4	48	48	4	4	4	15000	0	200	86400	86400
4	100	3	1	3	1	126	4	48	48	4	4	4	22500	0	300	129600	129600
4	100	3	1	4	1	168	4	48	48	4	4	4	30000	0	400	172800	172800
4	100	3	2	1	1	42	4	96	96	4	4	4	15000	400	1100	86400	86400
4	100	3	2	2	1	84	4	96	96	4	4	4	30000	800	2200	172800	172800
4	100	3	2	3	1	126	4	96	96	4	4	4	45000	1200	3300	259200	259200
4	100	3	2	4	1	168	4	96	96	4	4	4	60000	1600	4400	345600	345600
4	100	3	3	1	1	42	4	144	144	4	4	4	22500	1500	3000	129600	129600
4	100	3	3	2	1	84	4	144	144	4	4	4	45000	3000	6000	259200	259200
4	100	3	3	3	1	126	4	144	144	4	4	4	67500	4500	9000	388800	388800
4	100	3	3	4	1	168	4	144	144	4	4	4	90000	6000	12000	518400	518400
4	100	3	4	1	1	42	4	144	144	4	4	4	22500	1500	3000	129600	129600
4	100	3	4	2	1	84	4	144	144	4	4	4	45000	3000	6000	259200	259200
4	100	3	4	3	1	126	4	144	144	4	4	4	67500	4500	9000	388800	388800
4	100	3	4	4	1	168	4	144	144	4	4	4	90000	6000	12000	518400	518400
4	100	4	1	1	1	56	4	48	48	4	4	4	10000	0	100	57600	43200
4	100	4	1	2	1	112	4	48	48	4	4	4	20000	0	200	115200	86400
4	100	4	1	3	1	168	4	48	48	4	4	4	30000	0	300	172800	129600
4	100	4	1	4	1	224	4	48	48	4	4	4	40000	0	400	230400	172800
4	100	4	2	1	1	56	4	96	96	4	4	4	20000	400	1400	115200	86400
4	100	4	2	2	1	112	4	96	96	4	4	4	40000	800	2800	230400	172800
4	100	4	2	3	1	168	4	96	96	4	4	4	60000	1200	4200	345600	259200
4	100	4	2	4	1	224	4	96	96	4	4	4	80000	1600	5600	460800	345600
4	100	4	3	1	1	56	4	144	144	4	4	4	30000	1500	3900	172800	129600
4	100	4	3	2	1	112	4	144	144	4	4	4	60000	3000	7800	345600	259200
4	100	4	3	3	1	168	4	144	144	4	4	4	90000	4500	11700	518400	388800
4	100	4	3	4	1	224	4	144	144	4	4	4	120000	6000	15600	691200	518400
4	100	4	4	1	1	56	4	192	192	4	4	4	40000	3600	7600	230400	172800
4	100	4	4	2	1	112	4	192	192	4	4	4	80000	7200	15200	460800	345600
4	100	4	4	3	1	168	4	192	192	4	4	4	120000	10800	22800	691200	518400
4	100	4	4	4	1	224	4	192	192	4	4	4	160000	14400	30400	921600	691200
4	25	1	1	1	1	14	4	48	48	4	4	4	600	0	24	3456	10368
4	25	1	1	2	1	28	4	48	48	4	4	4	1200	0	48	6912	20736
4	25	1	1	3	1	42	4	48	48	4	4	4	1850	0	74	10656	31968
4	25	1	1	4	1	56	4	48	48	4	4	4	2500	0	100	14400	43200
4	25	1	2	1	1	14	4	48	48	4	4	4	600	0	24	3456	10368
4	25	1	2	2	1	28	4	48	48	4	4	4	1200	0	48	6912	20736
4	25	1	2	3	1	42	4	48	48	4	4	4	1850	0	74	10656	31968
4	25	1	2	4	1	56	4	48	48	4	4	4	2500	0	100	14400	43200
4	25	1	3	1	1	14	4	48	48	4	4	4	600	0	24	3456	10368
4	25	1	3	2	1	28	4	48	48	4	4	4	1200	0	48	6912	20736
4	25	1	3	3	1	42	4	48	48	4	4	4	1850	0	74	10656	31968
4	25	1	3	4	1	56	4	48	48	4	4	4	2500	0	100	14400	43200
4	25	1	4	1	1	14	4	48	48	4	4	4	600	0	24	3456	10368
4	25	1	4	2	1	28	4	48	48	4	4	4	1200	0	48	6912	20736
4	25	1	4	3	1	42	4	48	48	4	4	4	1850	0	74	10656	31968
4	25	1	4	4	1	56	4	48	48	4	4	4	2500	0	100	14400	43200
4	25	2	1	1	1	28	4	48	48	4	4	4	1200	0	24	6912	10368
4	25	2	1	2	1	56	4	48	48	4	4	4	2400	0	48	13824	20736
4	25	2	1	3	1	84	4	48	48	4	4	4	3700	0	74	21312	31968
4	25	2	1	4	1	112	4	48	48	4	4	4	5000	0	100	28800	43200
4	25	2	2	1	1	28	4	96	96	4	4	4	2400	96	192	13824	20736
4	25	2	2	2	1	56	4	96	96	4	4	4	4800	192	384	27648	41472
4	25	2	2	3	1	84	4	96	96	4	4	4	7400	296	592	42624	63936
4	25	2	2	4	1	112	4	96	96	4	4	4	10000	400	800	57600	86400
4	25	2	3	1	1	28	4	96	96	4	4	4	2400	96	192	13824	20736
4	25	2	3	2	1	56	4	96	96	4	4	4	4800	192	384	27648	41472
4	25	2	3	3	1	84	4	96	96	4	4	4	7400	296	592	42624	63936
4	25	2	3	4	1	112	4	96	96	4	4	4	10000	400	800	57600	86400
4	25	2	4	1	1	28	4	96	96	4	4	4	2400	96	192	13824	20736
4	25	2	4	2	1	56	4	96	96	4	4	4	4800	192	384	27648	41472
4	25	2	4	3	1	84	4	96	96	4	4	4	7400	296	592	42624	63936
4	25	2	4	4	1	112	4	96	96	4	4	4	10000	400	800	57600	86400
4	25	3	1	1	1	42	4	48	48	4	4	4	1800	0	24	10368	10368
4	25	3	1	2	1	84	4	48	48	4	4	4	3600	0	48	20736	20736
4	25	3	1	3	1	126	4	48	48	4	4	4	5550	0	74	31968	31968
4	25	3	1	4	1	168	4	48	48	4	4	4	7500	0	100	43200	43200
4	25	3	2	1	1	42	4	96	96	4	4	4	3600	96	264	20736	20736
4	25	3	2	2	1	84	4	96	96	4	4	4	7200	192	528	41472	41472
4	25	3	2	3	1	126	4	96	96	4	4	4	11100	296	814	63936	63936
4	25	3	2	4	1	168	4	96	96	4	4	4	15000	400	1100	86400	86400
4	25	3	3	1	1	42	4	144	144	4	4	4	5400	360	720	31104	31104
4	25	3	3	2	1	84	4	144	144	4	4	4	10800	720	1440	62208	62208
4	25	3	3	3	1	126	4	144	144	4	4	4	16650	1110	2220	95904	95904
4	25	3	3	4	1	168	4	144	144	4	4	4	22500	1500	3000	129600	129600
4	25	3	4	1	1	42	4	144	144	4	4	4	5400	360	720	31104	31104
4	25	3	4	2	1	84	4	144	144	4	4	4	10800	720	1440	62208	62208
4	25	3	4	3	1	126	4	144	144	4	4	4	16650	1110	2220	95904	95904
4	25	3	4	4	1	168	4	144	144	4	4	4	22500	1500	3000	129600	129600
4	25	4	1	1	1	56	4	48	48	4	4	4	2400	0	24	13824	10368
4	25	4	1	2	1	112	4	48	48	4	4	4	4800	0	48	27648	20736
4	25	4	1	3	1	168	4	48	48	4	4	4	7400	0	74	42624	31968
4	25	4	1	4	1	224	4	48	48	4	4	4	10000	0	100	57600	43200
4	25	4	2	1	1	56	4	96	96	4	4	4	4800	96	336	27648	20736
4	25	4	2	2	1	112	4	96	96	4	4	4	9600	192	672	55296	41472
4	25	4	2	3	1	168	4	96	96	4	4	4	14800	296	1036	85248	63936
4	25	4	2	4	1	224	4	96	96	4	4	4	20000	400	1400	115200	86400
4	25	4	3	1	1	56	4	144	144	4	4	4	7200	360	936	41472	31104
4	25	4	3	2	1	112	4	144	144	4	4	4	14400	720	1872	82944	62208
4	25	4	3	3	1	168	4	144	144	4	4	4	22200	1110	2886	127872	95904
4	25	4	3	4	1	224	4	144	144	4	4	4	30000	1500	3900	172800	129600
4	25	4	4	1	1	56	4	192	192	4	4	4	9600	864	1824	55296	41472
4	25	4	4	2	1	112	4	192	192	4	4	4	19200	1728	3648	110592	82944
4	25	4	4	3	1	168	4	192	192	4	4	4	29600	2664	5624	170496	127872
4	25	4	4	4	1	224	4	192	192	4	4	4	40000	3600	7600	230400	172800
4	50	1	1	1	1	14	4	48	48	4	4	4	1200	0	48	6912	20736
4	50	1	1	2	1	28	4	48	48	4	4	4	2500	0	100	14400	43200
4	50	1	1	3	1	42	4	48	48	4	4	4	3750	0	150	21600	64800
4	50	1	1	4	1	56	4	48	48	4	4	4	5000	0	200	28800	86400
4	50	1	2	1	1	14	4	48	48	4	4	4	1200	0	48	6912	20736
4	50	1	2	2	1	28	4	48	48	4	4	4	2500	0	100	14400	43200
4	50	1	2	3	1	42	4	48	48	4	4	4	3750	0	150	21600	64800
4	50	1	2	4	1	56	4	48	48	4	4	4	5000	0	200	28800	86400
4	50	1	3	1	1	14	4	48	48	4	4	4	1200	0	48	6912	20736
4	50	1	3	2	1	28	4	48	48	4	4	4	2500	0	100	14400	43200
4	50	1	3	3	1	42	4	48	48	4	4	4	3750	0	150	21600	64800
4	50	1	3	4	1	56	4	48	48	4	4	4	5000	0	200	28800	86400
4	50	1	4	1	1	14	4	48	48	4	4	4	1200	0	48	6912	20736
4	50	1	4	2	1	28	4	48	48	4	4	4	2500	0	100	14400	43200
4	50	1	4	3	1	42	4	48	48	4	4	4	3750	0	150	21600	64800
4	50	1	4	4	1	56	4	48	48	4	4	4	5000	0	200	28800	86400
4	50	2	1	1	1	28	4	48	48	4	4	4	2400	0	48	13824	20736
4	50	2	1	2	1	56	4	48	48	4	4	4	5000	0	100	28800	43200
4	50	2	1	3	1	84	4	48	48	4	4	4	7500	0	150	43200	64800
