mappings_evaluated,kpn,tgff.file,representation,tgff.directory,kpn.name,trace,time_representation,mapper.record_statistics,time_simulating,representation_init_time,processes_in_task,mapper.random_seed,platform,mappings_cached,mapper,best_mapping_time,log_level
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,,True,,,,7,multi_cluster,,genetic,,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,2,designer_odroid,,genetic,,ERROR
41,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,0.13418882499536267,True,0.03237624201574363,0.1841613743454218,2,6,haec,385,tabu_search,0.044327783,ERROR
51,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,0.04379826898002648,True,0.018528808999690227,4.6737492084503174e-05,2,9,designer_odroid,668,tabu_search,0.0012505,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,,True,,,,5,haec,,simulated_annealing,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,,True,,,,1,multi_cluster,,simulated_annealing,,ERROR
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,1,multi_cluster,,genetic,,ERROR
30,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.05333049900946207,True,0.02074243699462386,9.274668991565704e-05,1,9,haec,1537,tabu_search,0.0065,ERROR
179,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.044665628964139614,True,0.18051536298298743,4.717148840427399e-05,5,1,designer_odroid,82,genetic,0.002251,ERROR
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,7,haec,,random_walk,,ERROR
143,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.0760633659629093,True,0.14891109198288177,0.005039306357502937,5,8,designer_odroid,189,simulated_annealing,0.002251,ERROR
19,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,0.0021664810046786442,True,0.006943011991097592,4.9073249101638794e-05,2,8,designer_odroid,8,simulated_annealing,0.0012505,ERROR
2008,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,3.1504542200273136,True,3.3451790279723355,8.539669215679169e-05,6,7,haec,39,simulated_annealing,0.973088383,ERROR
234,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.5424609999936365,True,0.5016075790172181,9.56077128648758e-05,7,6,mppa_coolidge,32,genetic,18.868766665,ERROR
340,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.0618988619899028,True,0.3371757750173856,4.9892812967300415e-05,5,10,designer_odroid,42,simulated_annealing,0.002501,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,3,mppa_coolidge,,tabu_search,,ERROR
3,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,0.0006266030031838454,True,0.001079223002307117,0.00041392073035240173,2,10,multi_cluster,4,simulated_annealing,20.01655,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,5,multi_cluster,,genetic,,ERROR
,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,4,haec,,random_walk,,ERROR
1880,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,2.4536551999999574,True,3.373636320992773,9.939447045326233e-05,6,6,mppa_coolidge,31,simulated_annealing,413.336566332,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,,True,,,,8,designer_odroid,,genetic,,ERROR
57,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,0.049903518996870844,True,0.020398938009748235,4.7886744141578674e-05,2,5,designer_odroid,751,tabu_search,0.0012505,ERROR
,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,5,designer_odroid,,simulated_annealing,,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,4,multi_cluster,,tabu_search,,ERROR
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,10,multi_cluster,,tabu_search,,ERROR
24,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,0.04833532300472143,True,0.013999403996422188,0.004894409328699112,3,1,designer_odroid,368,tabu_search,0.002001,ERROR
989,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,1.2960306159257016,True,1.4848032940317353,0.18642674013972282,5,8,haec,176,simulated_annealing,1.238711115,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,10,haec,,random_walk,,ERROR
109,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,0.08084203498947318,True,0.10112798498448683,9.487941861152649e-05,2,6,mppa_coolidge,150,genetic,3.349883333,ERROR
36,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,0.042415989002620336,True,0.033724488002917496,9.28826630115509e-05,2,2,mppa_coolidge,133,simulated_annealing,400.01655,ERROR
44,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,0.04263189902121667,True,0.03418905798753258,0.004993714392185211,4,7,designer_odroid,194,simulated_annealing,0.0555,ERROR
3,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.00018522000391385518,True,0.0004988350046915002,5.6488439440727234e-05,1,5,multi_cluster,1,simulated_annealing,0.0005065,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,,True,,,,1,multi_cluster,,random_walk,,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,,True,,,,3,designer_odroid,,random_walk,,ERROR
300,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.02881665899985819,True,0.3238133609999995,6.117857992649078e-05,4,8,multi_cluster,0,random_walk,2050.002001,ERROR
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,7,designer_odroid,,tabu_search,,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,8,designer_odroid,,tabu_search,,ERROR
12,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.0018192600000475068,True,0.010199314994679298,0.00041700154542922974,4,8,multi_cluster,1,simulated_annealing,70.005655,ERROR
35,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.028595172003406333,True,0.027228303988522384,0.0004219859838485718,4,7,multi_cluster,236,genetic,60.0020525,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,1,designer_odroid,,random_walk,,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,5,mppa_coolidge,,simulated_annealing,,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,7,designer_odroid,,genetic,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,4,mppa_coolidge,,tabu_search,,ERROR
220,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.4151928660066915,True,0.4440234739922744,0.18550214730203152,7,4,haec,39,genetic,3.617599998,ERROR
56,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.010983059008140117,True,0.05108685899540433,4.959665238857269e-05,4,9,designer_odroid,10,simulated_annealing,0.002876,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,2,mppa_coolidge,,simulated_annealing,,ERROR
55,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.04600822400971083,True,0.04321603099560889,0.0048907045274972916,4,10,designer_odroid,203,genetic,0.002751,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,,True,,,,8,haec,,simulated_annealing,,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,5,haec,,simulated_annealing,,ERROR
1663,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,1.8790332080789085,True,2.5100615949158964,9.711086750030518e-05,4,7,mppa_coolidge,160,simulated_annealing,409.168766666,ERROR
10,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,0.02131418797216611,True,0.005545566993532702,0.0003908667713403702,3,7,multi_cluster,248,genetic,40.001501,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,2,haec,,simulated_annealing,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,,True,,,,7,mppa_coolidge,,random_walk,,ERROR
300,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,0.1289582569988852,True,0.3634584110000041,9.858235716819763e-05,3,3,haec,0,random_walk,0.988266683,ERROR
300,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.3791123629998765,True,0.6206568689999996,0.18928669020533562,5,6,mppa_coolidge,0,random_walk,5315.980433333,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,,True,,,,7,designer_odroid,,random_walk,,ERROR
37,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,0.04379381200124044,True,0.03501998401043238,9.641237556934357e-05,2,10,mppa_coolidge,132,simulated_annealing,400.01655,ERROR
722,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,0.8129407189735502,True,1.0258457110048766,8.608028292655945e-05,5,7,haec,82,simulated_annealing,0.96019315,ERROR
300,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.009998020001148689,True,0.29805522100000026,0.00011335127055644989,1,4,mppa_coolidge,0,random_walk,0.0005065,ERROR
300,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,0.2108118519972777,True,0.3700747919999994,0.19097219593822956,2,9,mppa_coolidge,0,random_walk,3.334383333,ERROR
1653,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,2.2807715739763808,True,2.776422078070027,0.18641288578510284,6,9,haec,105,simulated_annealing,1.773088366,ERROR
202,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,6.012494681976932,True,0.2732510720006758,0.19052035734057426,4,9,mppa_coolidge,7475,simulated_annealing,10.002050499,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,8,designer_odroid,,genetic,,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,6,designer_odroid,,genetic,,ERROR
18006,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,38.50621609194695,True,47.57165615497888,9.899027645587921e-05,9,6,mppa_coolidge,9,simulated_annealing,907.503166499,ERROR
363,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.06541130699952191,True,0.3585023460054799,4.862435162067413e-05,5,3,designer_odroid,109,tabu_search,0.002501,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,6,designer_odroid,,simulated_annealing,,ERROR
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,4,designer_odroid,,tabu_search,,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,,True,,,,7,designer_odroid,,tabu_search,,ERROR
300,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.008867603999533458,True,0.20023874900000024,0.0001043081283569336,1,5,haec,0,random_walk,0.0065,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,,True,,,,5,multi_cluster,,tabu_search,,ERROR
300,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,0.01919326599818305,True,0.19959546,0.00046075694262981415,3,6,multi_cluster,0,random_walk,2020.001501,ERROR
167,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,0.03932968397930381,True,0.12813305598319857,4.489533603191376e-05,4,6,multi_cluster,257,tabu_search,60.00212,ERROR
204,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.35465977300918894,True,0.3290231830033008,0.18678586557507515,6,5,haec,70,genetic,0.194994299,ERROR
31,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,0.05687960500654299,True,0.01715310800136649,0.004913467913866043,3,8,designer_odroid,410,tabu_search,0.002001,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,10,haec,,genetic,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,10,multi_cluster,,genetic,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,,True,,,,9,designer_odroid,,random_walk,,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,4,mppa_coolidge,,genetic,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,9,mppa_coolidge,,genetic,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,,True,,,,1,designer_odroid,,genetic,,ERROR
165,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.08736990699617309,True,0.25252937900586403,0.005175584927201271,7,3,designer_odroid,101,genetic,0.004001,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,,True,,,,1,multi_cluster,,genetic,,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,4,multi_cluster,,random_walk,,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,8,multi_cluster,,genetic,,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,5,mppa_coolidge,,tabu_search,,ERROR
201,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,0.19856300799074234,True,0.24328716899253777,0.18867181241512299,4,5,haec,117,tabu_search,1.038099999,ERROR
8,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.007822916009899927,True,0.0014571290048479568,7.683038711547852e-05,1,10,designer_odroid,258,genetic,0.0005065,ERROR
63,tgff_reader,networking-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.05419715101015754,True,0.05053484700692934,0.00500987283885479,4,2,designer_odroid,303,tabu_search,0.033857142,ERROR
60,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,5.1991708757741435,True,0.08511774598446209,0.18697290122509003,4,8,mppa_coolidge,5626,simulated_annealing,606.668216666,ERROR
27,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,0.06056027900558547,True,0.015560700005153194,0.004831584170460701,3,5,designer_odroid,445,tabu_search,0.002001,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,7,haec,,genetic,,ERROR
7361,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,10.550356360876322,True,13.820283571993059,0.0001142360270023346,6,9,mppa_coolidge,52,simulated_annealing,410.842489332,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,8,haec,,tabu_search,,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,,True,,,,10,designer_odroid,,genetic,,ERROR
4,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,0.21902181395489606,True,0.003549288998328848,0.19099502079188824,2,6,mppa_coolidge,255,genetic,3.349883333,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,5,haec,,genetic,,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,,True,,,,1,multi_cluster,,random_walk,,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,,True,,,,10,multi_cluster,,random_walk,,ERROR
26,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,0.0036692390058306046,True,0.02090261499688495,5.440041422843933e-05,4,5,multi_cluster,5,simulated_annealing,60.002073,ERROR
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_7,tgff_reader,,True,,,,10,haec,,random_walk,,ERROR
,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,6,mppa_coolidge,,genetic,,ERROR
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,,True,,,,7,multi_cluster,,random_walk,,ERROR
206,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.30759924699805197,True,0.36856943800057707,9.47117805480957e-05,6,4,mppa_coolidge,58,genetic,413.336660832,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,10,haec,,simulated_annealing,,ERROR
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,2,designer_odroid,,simulated_annealing,,ERROR
300,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,0.014883933999954024,True,0.14164445300000028,6.450898945331573e-05,2,7,designer_odroid,0,random_walk,0.001525734,ERROR
374,tgff_reader,auto-indust-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.3522719689990481,True,0.604279733974181,0.18797899037599564,6,4,haec,11,tabu_search,1.122771965,ERROR
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,,True,,,,1,multi_cluster,,tabu_search,,ERROR
151,tgff_reader,auto-indust-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.03440313199462253,True,0.11458236299040436,4.610978066921234e-05,4,5,multi_cluster,236,tabu_search,60.002001,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,,True,,,,5,mppa_coolidge,,simulated_annealing,,ERROR
32,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.005285339000693057,True,0.03035755199744017,0.00037906505167484283,5,8,multi_cluster,6,simulated_annealing,71.3971,ERROR
,tgff_reader,networking-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,,True,,,,2,haec,,genetic,,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_5,tgff_reader,,True,,,,10,haec,,genetic,,ERROR
300,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_1,tgff_reader,0.047655897000367986,True,0.3592748389999999,0.00556892529129982,5,5,designer_odroid,0,random_walk,3.487150202,ERROR
,tgff_reader,office-automation-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_3,tgff_reader,,True,,,,2,haec,,simulated_annealing,,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,,True,,,,4,designer_odroid,,tabu_search,,ERROR
8,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_6,tgff_reader,0.2135550150051131,True,0.007081113009917317,0.19104336574673653,2,3,mppa_coolidge,256,genetic,3.334383333,ERROR
3,tgff_reader,telecom-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_8,tgff_reader,0.016783726972789736,True,0.0010697010002331808,0.001467851921916008,2,5,multi_cluster,269,genetic,20.0010005,ERROR
300,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.3084456809992844,True,0.5543988090000007,0.0001010652631521225,5,7,haec,0,random_walk,4.258159932,ERROR
,tgff_reader,consumer-mocsyn.tgff,Symmetries,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,,True,,,,7,multi_cluster,,simulated_annealing,,ERROR
64,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_0,tgff_reader,0.012729033007417456,True,0.0950678819881432,4.547089338302612e-05,7,5,multi_cluster,0,simulated_annealing,122.4676,ERROR
,tgff_reader,consumer-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_2,tgff_reader,,True,,,,3,haec,,random_walk,,ERROR
,tgff_reader,office-automation-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,,True,,,,4,mppa_coolidge,,tabu_search,,ERROR
300,tgff_reader,telecom-mocsyn.tgff,SimpleVector,../../../tgff/e3s-0.9,TASK_GRAPH_4,tgff_reader,0.01898852899830672,True,0.19760450600000018,0.0001345258206129074,3,1,multi_cluster,0,random_walk,2020.001501,ERROR
