mapping,random_seed,platform.processor_1.type,passed,type,design_centering.perturbation.perturbation_type,threshold,trace,platform,kpn,representation,log_level,platform.name,platform.processor_0.type
"[76, 81, 81, 74, 2, 36, 55, 27, 34, 43]",7,ARM_CORTEX_A15,10.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[24, 46, 72, 65, 55, 17, 4, 18, 14, 46]",7,ARM_CORTEX_A15,30.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[36, 22, 29, 50, 64, 29, 83, 34, 73, 29]",7,ARM_CORTEX_A15,30.0,rand,representation,12153ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[38, 38, 19, 49, 65, 25, 75, 44, 3, 38]",2,ARM_CORTEX_A15,60.0,center,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[78, 0, 15, 58, 52, 1, 21, 10, 40, 79]",2,ARM_CORTEX_A15,0.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[36, 28, 41, 66, 31, 13, 17, 71, 75, 20]",2,ARM_CORTEX_A15,90.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[10, 58, 80, 8, 1, 69, 34, 22, 68, 80]",2,ARM_CORTEX_A15,80.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[49, 6, 10, 48, 39, 40, 42, 36, 50, 70]",2,ARM_CORTEX_A15,50.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[31, 24, 84, 0, 21, 0, 83, 63, 21, 67]",2,ARM_CORTEX_A15,30.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[75, 70, 74, 50, 20, 68, 60, 16, 0, 57]",2,ARM_CORTEX_A15,80.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[61, 11, 39, 78, 24, 19, 57, 52, 17, 63]",2,ARM_CORTEX_A15,50.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[19, 33, 23, 20, 67, 20, 61, 26, 20, 50]",2,ARM_CORTEX_A15,80.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[43, 56, 79, 61, 76, 60, 57, 13, 48, 55]",2,ARM_CORTEX_A15,100.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[68, 23, 79, 74, 10, 51, 29, 62, 6, 66]",2,ARM_CORTEX_A15,80.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[68, 4, 64, 84, 11, 0, 27, 51, 1, 1]",1,ARM_CORTEX_A15,60.0,center,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[29, 82, 7, 68, 74, 3, 13, 0, 83, 37]",1,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[32, 45, 82, 56, 6, 61, 1, 62, 60, 49]",1,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[19, 28, 42, 37, 83, 2, 78, 35, 60, 8]",1,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[25, 68, 34, 5, 65, 1, 22, 27, 80, 51]",1,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[76, 65, 31, 28, 75, 71, 16, 20, 66, 65]",1,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[27, 54, 16, 20, 42, 83, 23, 13, 29, 52]",1,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[6, 60, 70, 58, 19, 41, 23, 1, 14, 6]",1,ARM_CORTEX_A15,60.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[65, 70, 69, 39, 24, 19, 28, 69, 55, 6]",1,ARM_CORTEX_A15,60.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[70, 35, 83, 41, 55, 31, 18, 36, 42, 84]",1,ARM_CORTEX_A15,70.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[35, 30, 52, 74, 1, 60, 58, 59, 54, 63]",1,ARM_CORTEX_A15,70.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[76, 61, 16, 73, 9, 59, 28, 30, 81, 6]",5,ARM_CORTEX_A15,100.0,center,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[72, 48, 26, 41, 47, 27, 34, 9, 28, 50]",5,ARM_CORTEX_A15,10.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[57, 2, 17, 7, 27, 64, 7, 49, 71, 30]",5,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[23, 81, 58, 48, 19, 63, 58, 30, 79, 46]",5,ARM_CORTEX_A15,80.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[18, 73, 45, 27, 25, 66, 46, 84, 63, 26]",5,ARM_CORTEX_A15,70.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[57, 15, 45, 78, 67, 46, 45, 74, 34, 69]",5,ARM_CORTEX_A15,10.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[23, 9, 17, 24, 29, 0, 14, 19, 13, 41]",5,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[9, 2, 78, 49, 51, 71, 18, 75, 26, 65]",5,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[28, 43, 37, 61, 43, 37, 73, 52, 66, 0]",5,ARM_CORTEX_A15,0.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[3, 31, 73, 7, 6, 47, 53, 71, 83, 16]",5,ARM_CORTEX_A15,60.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[3, 71, 66, 27, 1, 10, 60, 20, 55, 2]",5,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[22, 3, 56, 72, 2, 21, 19, 72, 40, 13]",3,ARM_CORTEX_A15,100.0,center,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[61, 40, 50, 16, 52, 29, 67, 80, 8, 34]",3,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[59, 35, 4, 25, 13, 52, 26, 36, 20, 5]",3,ARM_CORTEX_A15,70.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[2, 49, 51, 70, 46, 29, 44, 64, 5, 52]",3,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[54, 45, 4, 30, 55, 77, 39, 63, 43, 0]",3,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[25, 6, 74, 29, 28, 77, 24, 79, 14, 10]",3,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[23, 51, 26, 18, 24, 2, 51, 17, 21, 67]",3,ARM_CORTEX_A15,70.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[20, 68, 41, 17, 4, 26, 55, 40, 52, 29]",3,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[3, 14, 76, 35, 62, 34, 80, 11, 11, 21]",3,ARM_CORTEX_A15,90.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[40, 17, 45, 35, 36, 40, 4, 29, 78, 37]",3,ARM_CORTEX_A15,100.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[27, 44, 9, 82, 66, 44, 30, 10, 41, 38]",3,ARM_CORTEX_A15,40.0,rand,representation,14925ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[73, 0, 81, 19, 78, 55, 14, 83, 20, 38]",5,ARM_CORTEX_A15,50.0,center,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[2, 51, 51, 77, 26, 74, 57, 41, 43, 6]",5,ARM_CORTEX_A15,40.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[44, 64, 28, 19, 65, 69, 67, 74, 63, 43]",5,ARM_CORTEX_A15,30.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[69, 68, 35, 10, 33, 69, 28, 8, 11, 39]",5,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[49, 66, 60, 12, 52, 71, 64, 24, 28, 55]",5,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[81, 69, 3, 36, 49, 4, 35, 48, 7, 27]",5,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[8, 50, 42, 31, 37, 2, 17, 2, 20, 9]",5,ARM_CORTEX_A15,30.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[13, 56, 1, 33, 52, 82, 14, 4, 3, 24]",5,ARM_CORTEX_A15,60.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[14, 12, 68, 15, 79, 39, 57, 49, 26, 58]",5,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[17, 16, 7, 43, 81, 11, 41, 10, 82, 52]",5,ARM_CORTEX_A15,40.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[2, 76, 74, 45, 53, 44, 35, 12, 78, 13]",5,ARM_CORTEX_A15,90.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[9, 15, 64, 27, 30, 6, 73, 1, 42, 36]",10,ARM_CORTEX_A15,100.0,center,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[83, 24, 76, 17, 37, 75, 63, 38, 21, 1]",10,ARM_CORTEX_A15,40.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[13, 58, 53, 2, 5, 14, 44, 54, 37, 2]",10,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[6, 33, 69, 72, 82, 41, 29, 16, 37, 8]",10,ARM_CORTEX_A15,0.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[42, 38, 81, 57, 84, 24, 80, 12, 28, 68]",10,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[24, 33, 71, 80, 59, 21, 19, 56, 34, 42]",10,ARM_CORTEX_A15,100.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[41, 37, 55, 76, 42, 36, 47, 74, 29, 73]",10,ARM_CORTEX_A15,100.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[63, 31, 52, 47, 22, 3, 66, 11, 9, 16]",10,ARM_CORTEX_A15,80.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[30, 7, 34, 43, 47, 72, 1, 51, 76, 77]",10,ARM_CORTEX_A15,0.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[41, 52, 65, 32, 71, 29, 69, 69, 41, 9]",10,ARM_CORTEX_A15,0.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[16, 25, 6, 10, 82, 57, 24, 55, 29, 15]",10,ARM_CORTEX_A15,10.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[61, 60, 74, 52, 63, 13, 19, 54, 3, 56]",9,ARM_CORTEX_A15,100.0,center,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[53, 60, 23, 54, 37, 43, 40, 15, 49, 44]",9,ARM_CORTEX_A15,100.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[7, 7, 25, 28, 30, 21, 64, 2, 29, 23]",9,ARM_CORTEX_A15,80.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[76, 80, 28, 63, 34, 51, 34, 2, 58, 15]",9,ARM_CORTEX_A15,0.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[14, 28, 83, 13, 18, 69, 6, 6, 10, 12]",9,ARM_CORTEX_A15,100.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[25, 36, 1, 40, 49, 79, 20, 75, 84, 55]",9,ARM_CORTEX_A15,60.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[75, 32, 47, 26, 20, 3, 19, 78, 16, 69]",9,ARM_CORTEX_A15,0.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[73, 3, 0, 16, 83, 59, 57, 25, 56, 72]",9,ARM_CORTEX_A15,0.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[12, 25, 2, 24, 0, 6, 82, 9, 26, 66]",9,ARM_CORTEX_A15,30.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[56, 52, 27, 65, 19, 5, 75, 53, 2, 64]",9,ARM_CORTEX_A15,80.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[48, 56, 22, 40, 10, 12, 7, 8, 29, 0]",9,ARM_CORTEX_A15,30.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[3, 2, 66, 60, 0, 57, 15, 50, 68, 13]",9,ARM_CORTEX_A15,100.0,center,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[41, 63, 50, 50, 48, 15, 42, 27, 55, 48]",9,ARM_CORTEX_A15,40.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[16, 32, 5, 49, 82, 60, 0, 1, 63, 52]",9,ARM_CORTEX_A15,30.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[6, 46, 47, 4, 50, 54, 75, 49, 35, 17]",9,ARM_CORTEX_A15,30.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[20, 41, 39, 65, 56, 59, 83, 71, 32, 59]",9,ARM_CORTEX_A15,30.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[48, 76, 63, 20, 56, 84, 55, 19, 64, 15]",9,ARM_CORTEX_A15,30.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[20, 51, 50, 77, 33, 53, 3, 2, 73, 52]",9,ARM_CORTEX_A15,70.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[77, 7, 7, 5, 66, 20, 16, 65, 30, 22]",9,ARM_CORTEX_A15,30.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[68, 22, 73, 38, 55, 6, 13, 24, 80, 8]",9,ARM_CORTEX_A15,50.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[26, 81, 3, 68, 60, 31, 72, 51, 17, 14]",9,ARM_CORTEX_A15,90.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[48, 26, 31, 80, 34, 44, 24, 1, 10, 22]",9,ARM_CORTEX_A15,30.0,rand,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[27, 28, 1, 25, 27, 49, 31, 60, 46, 68]",3,ARM_CORTEX_A15,90.0,center,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[60, 31, 2, 32, 36, 61, 73, 79, 54, 80]",3,ARM_CORTEX_A15,100.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[16, 28, 41, 73, 50, 70, 62, 57, 70, 66]",3,ARM_CORTEX_A15,50.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[82, 5, 45, 1, 32, 65, 14, 62, 6, 80]",3,ARM_CORTEX_A15,20.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[39, 3, 41, 4, 12, 24, 73, 29, 25, 68]",3,ARM_CORTEX_A15,90.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[35, 8, 57, 70, 2, 4, 11, 27, 52, 23]",3,ARM_CORTEX_A15,20.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[28, 68, 63, 77, 26, 0, 29, 49, 39, 25]",3,ARM_CORTEX_A15,80.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[63, 18, 40, 50, 58, 3, 60, 71, 2, 19]",3,ARM_CORTEX_A15,70.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[52, 18, 30, 26, 21, 81, 52, 40, 66, 81]",3,ARM_CORTEX_A15,100.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[17, 60, 8, 59, 81, 33, 70, 38, 42, 28]",3,ARM_CORTEX_A15,100.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[33, 42, 33, 25, 65, 12, 84, 38, 33, 51]",3,ARM_CORTEX_A15,50.0,rand,classic,14925ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[79, 59, 13, 74, 10, 60, 26, 32, 81, 4]",5,ARM_CORTEX_A15,80.0,center,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[18, 73, 45, 27, 25, 66, 46, 84, 63, 26]",5,ARM_CORTEX_A15,40.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[3, 71, 66, 27, 1, 10, 60, 20, 55, 2]",5,ARM_CORTEX_A15,50.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[3, 31, 73, 7, 6, 47, 53, 71, 83, 16]",5,ARM_CORTEX_A15,50.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[57, 15, 45, 78, 67, 46, 45, 74, 34, 69]",5,ARM_CORTEX_A15,20.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[23, 81, 58, 48, 19, 63, 58, 30, 79, 46]",5,ARM_CORTEX_A15,0.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[72, 48, 26, 41, 47, 27, 34, 9, 28, 50]",5,ARM_CORTEX_A15,100.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[9, 2, 78, 49, 51, 71, 18, 75, 26, 65]",5,ARM_CORTEX_A15,0.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[23, 9, 17, 24, 29, 0, 14, 19, 13, 41]",5,ARM_CORTEX_A15,0.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[28, 43, 37, 61, 43, 37, 73, 52, 66, 0]",5,ARM_CORTEX_A15,0.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[57, 2, 17, 7, 27, 64, 7, 49, 71, 30]",5,ARM_CORTEX_A15,0.0,rand,classic,12153ms,slx_default,mppa_coolidge,hog,SimpleVector,ERROR,exynos,ARM_CORTEX_A7
"[18, 4, 65, 0, 35, 5, 22, 1, 0, 16]",10,ARM_CORTEX_A15,60.0,center,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[65, 24, 75, 56, 11, 58, 19, 28, 38, 50]",10,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[12, 21, 16, 35, 28, 12, 22, 62, 59, 28]",10,ARM_CORTEX_A15,40.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[20, 67, 50, 33, 68, 75, 65, 0, 26, 39]",10,ARM_CORTEX_A15,60.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[71, 60, 12, 68, 31, 31, 31, 38, 58, 6]",10,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[4, 19, 49, 35, 64, 64, 35, 80, 36, 60]",10,ARM_CORTEX_A15,70.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[68, 39, 72, 76, 17, 74, 51, 45, 49, 42]",10,ARM_CORTEX_A15,30.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[16, 82, 11, 77, 60, 24, 20, 12, 13, 59]",10,ARM_CORTEX_A15,30.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[59, 55, 66, 23, 56, 43, 19, 50, 23, 57]",10,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[37, 50, 51, 32, 55, 70, 63, 75, 62, 13]",10,ARM_CORTEX_A15,50.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[78, 81, 16, 2, 47, 14, 33, 21, 47, 8]",10,ARM_CORTEX_A15,30.0,rand,representation,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
"[55, 14, 15, 71, 78, 61, 55, 60, 60, 60]",4,ARM_CORTEX_A15,80.0,center,classic,13343ms,slx_default,mppa_coolidge,hog,MetricSpaceEmbedding,ERROR,exynos,ARM_CORTEX_A7
