"","X","platform","representation.target_distortion","representation.extra_dimensions","representation","rel_distance","rel_runtime"
"26709",26709,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821212,1.40050033573118
"26710",26710,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.13932707835384,1.0501954660385
"26711",26711,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.705654504721131,1.27625712621089
"26712",26712,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.698743384614769,1.09173319126235
"26713",26713,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353839,1.79006507206531
"26714",26714,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701378199,1.13770249621528
"26715",26715,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.19703796523308,1.55803587362387
"26716",26716,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.594529754098915,1.10790244377662
"26717",26717,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.684711904790867,1.01199873811969
"26718",26718,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821219,1.10333024940172
"26719",26719,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327127600548,1.05412073828328
"26720",26720,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353837,1.01208422270316
"26721",26721,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.000331333728745722,1.18405672903702
"26722",26722,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170640004031031,1.34014145015541
"26723",26723,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327127604516,1.16346945567249
"26724",26724,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353835,1.01208422270316
"26725",26725,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353839,1.05015514877506
"26726",26726,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353841,1.00731499965011
"26727",26727,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821217,1.01269800477344
"26728",26728,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.698743384614778,1.09172488879888
"26729",26729,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.691763221812654,1.29622770229241
"26730",26730,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821214,1.07282828097598
"26731",26731,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.197037965233089,1.22708090079623
"26732",26732,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170640004031037,1.51187739745998
"26733",26733,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170640004031039,1.0668873683578
"26734",26734,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701322304,1.03958437957697
"26735",26735,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870557,1.40038323373399
"26736",26736,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353842,1.33356159021909
"26737",26737,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.712498600873224,1.01328284054599
"26738",26738,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870532,1.05015514877506
"26739",26739,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.000331333725966312,1.13770273702074
"26740",26740,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870503,1.18349686491823
"26741",26741,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870555,1.42523470644192
"26742",26742,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.000331333728949688,1.43586525497873
"26743",26743,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.691763221812656,1.50251209334057
"26744",26744,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353839,1.43072704853731
"26745",26745,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.220295079912111,1.12039726304401
"26746",26746,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327029107294,1.81584499311968
"26747",26747,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078357983,1.01269800477344
"26748",26748,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821213,1.35629255877843
"26749",26749,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821219,1.82160770234843
"26750",26750,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353845,1.00194597951665
"26751",26751,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.691763221812656,1.40552283812573
"26752",26752,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639923611536,1.01208422270316
"26753",26753,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870478,1
"26754",26754,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701378226,1.24453202081362
"26755",26755,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821215,1.28309507800276
"26756",26756,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327176847263,1.08082659455464
"26757",26757,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.000351434274627488,1.46489613962526
"26758",26758,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.000331333726183616,1.40094288716532
"26759",26759,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.197037965233085,1.11385777566511
"26760",26760,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353833,1.26886903277857
"26761",26761,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353843,1.06349002386705
"26762",26762,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.197037965233088,1.58770583325923
"26763",26763,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.17063996382121,1.26672524015593
"26764",26764,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327127604517,1.03761636158126
"26765",26765,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.602637196826758,1.03765619745908
"26766",26766,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.610637017558144,1.05579870510534
"26767",26767,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.13932707835383,1.05016283100597
"26768",26768,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353841,1
"26769",26769,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.19703796523309,1.49312965410556
"26770",26770,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.197037965233088,1.0929553849684
"26771",26771,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870538,1.01208422270316
"26772",26772,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.000331333726712896,1.40066602293023
"26773",26773,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353829,1.01208422270316
"26774",26774,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353832,1.01665683985554
"26775",26775,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353832,1.34014266099669
"26776",26776,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701378227,1.03472098825107
"26777",26777,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353846,1.09172488879888
"26778",26778,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821214,1.12039726304401
"26779",26779,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327127604526,1.03761636158126
"26780",26780,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353846,1.01655842451779
"26781",26781,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353845,1.47579835262459
"26782",26782,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.978300874129852,2.05502912259559
"26783",26783,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.978300874129847,1.48372941987403
"26784",26784,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.705654504721117,1.86537895750525
"26785",26785,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701322161,1.02593150617459
"26786",26786,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.17063996382121,1.51783960747086
"26787",26787,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353842,1.09408506106561
"26788",26788,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.586310224831035,1
"26789",26789,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821216,1.35728049246725
"26790",26790,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985193308420884,1.00000992897995
"26791",26791,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.698743384614794,1.50649629692402
"26792",26792,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870549,1.05015514877506
"26793",26793,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.698743384614776,1.36534201703848
"26794",26794,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.220295048765809,1.15640376047385
"26795",26795,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170640004034274,1.35728049246725
"26796",26796,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.13932717685122,1.0369015575799
"26797",26797,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701322104,1.01731330027686
"26798",26798,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.691763211893993,1.70209575372216
"26799",26799,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353843,1.04261840937326
"26800",26800,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353839,1.02442928079496
"26801",26801,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.197037965233082,1.00072840751239
"26802",26802,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353845,1.47601704517866
"26803",26803,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353842,1.35728049246725
"26804",26804,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.698743384614777,1
"26805",26805,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821219,1.96002931479783
"26806",26806,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.197037965233082,1.40552283812573
"26807",26807,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170640004034267,1.01269800477344
"26808",26808,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821217,1.70972618636758
"26809",26809,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870472,1.00008447103762
"26810",26810,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821214,1.05011675852796
"26811",26811,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870415,1.05015514877506
"26812",26812,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985193308420849,1.01861454347423
"26813",26813,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.69176323173217,1.03761636158126
"26814",26814,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821216,1.14516679449971
"26815",26815,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821216,1.14093174872416
"26816",26816,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353838,1.42535509749643
"26817",26817,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821218,1.02654925227146
"26818",26818,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.000331333727972595,1
"26819",26819,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353843,1.05364043138363
"26820",26820,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701322169,1.00003839172097
"26821",26821,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870661,1.05015514877506
"26822",26822,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.00033133372814812,1
"26823",26823,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353843,1.33361278794355
"26824",26824,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.241321123658439,1.57494736263577
"26825",26825,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.000351432561561246,1.05089325295122
"26826",26826,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870595,1.01861454347423
"26827",26827,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.705654504721115,1.07283950957151
"26828",26828,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870421,1.05615488913721
"26829",26829,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.691763221812656,1.50251209334057
"26830",26830,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701378301,1.51021257281187
"26831",26831,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353835,1.0362222347307
"26832",26832,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.00033133372766787,1.00008447103762
"26833",26833,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701378268,1.68985658137054
"26834",26834,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327176851225,1.54133238497612
"26835",26835,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.197037965233084,1.47579835262459
"26836",26836,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353837,1.00364892187956
"26837",26837,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.000388523427780668,1
"26838",26838,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870464,1.30672166658406
"26839",26839,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821213,1.55780923415221
"26840",26840,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353834,1.06358556205476
"26841",26841,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821211,1.47601704517866
"26842",26842,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170640004034271,1.34026184120991
"26843",26843,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821218,1.05070219257554
"26844",26844,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701322063,1.42535509749643
"26845",26845,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353838,1.50248590144901
"26846",26846,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870577,1.40050033573118
"26847",26847,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.19703800005583,1.40526063989929
"26848",26848,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.197037965233086,1.40531459027366
"26849",26849,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.197037965233088,1.0376090463053
"26850",26850,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701378325,1.1324220841798
"26851",26851,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.705654504721132,1.60637946045534
"26852",26852,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701322138,1.03958437957697
"26853",26853,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821213,1.50318076769405
"26854",26854,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353845,1.01208422270316
"26855",26855,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.197037965233084,1.48926933896247
"26856",26856,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821215,1.06358556205476
"26857",26857,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327127604517,1.00266218895518
"26858",26858,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821214,1.04350300766648
"26859",26859,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.17064000403427,1.11395300147345
"26860",26860,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870493,1.20800325029782
"26861",26861,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327127604521,1.05465082010129
"26862",26862,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639923611533,1.05015514877506
"26863",26863,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870474,1.54811979075376
"26864",26864,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353838,1.29622770229241
"26865",26865,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.691763201975299,1
"26866",26866,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327029107283,1.41669993094955
"26867",26867,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701322222,1.00003839172097
"26868",26868,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.691763221812656,1.19476438705781
"26869",26869,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.000331333725739368,1.1212905836406
"26870",26870,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353843,1.50249636768877
"26871",26871,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.000331333730292729,1.20750614620914
"26872",26872,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821218,1.01795036734057
"26873",26873,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.197037965233087,1.47518994087759
"26874",26874,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870467,1.01199873811969
"26875",26875,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.13932702910728,1.03761636158126
"26876",26876,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.698743384614793,1.3168909009966
"26877",26877,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701378255,1.18801752532287
"26878",26878,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170640004031033,1.44518438622522
"26879",26879,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.719277557702034,1.41722950455126
"26880",26880,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821216,1.06488517917428
"26881",26881,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.000331333725048791,1.00004791121119
"26882",26882,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.197037965233085,1.38262352733572
"26883",26883,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.197037965233091,1.03703810751602
"26884",26884,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.197037965233083,1.40531459027366
"26885",26885,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.13932702910728,1.37490706833463
"26886",26886,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353846,1.42431761384647
"26887",26887,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821223,1.06345114614041
"26888",26888,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.691763231731362,1.55814608966974
"26889",26889,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170640004034271,1.14136410121882
"26890",26890,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701322105,1.02554279654073
"26891",26891,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701378199,1.66038955043826
"26892",26892,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.684711904790858,1
"26893",26893,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353848,1.05168384401305
"26894",26894,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.13932707835384,1.03061011079376
"26895",26895,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821211,1
"26896",26896,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327127600555,1.18035926512028
"26897",26897,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.000309934323148158,1.05024830601245
"26898",26898,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870434,1.42535509749643
"26899",26899,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327029107276,1.03958437957697
"26900",26900,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.684711904790865,1.17135614328233
"26901",26901,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327127600553,1.05356778860223
"26902",26902,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353842,1.07833788702622
"26903",26903,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.69176323173136,1
"26904",26904,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.000331333726460121,1.23230739711066
"26905",26905,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.698743384614793,1.81377839337245
"26906",26906,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353831,1.42447906190151
"26907",26907,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.705654504721108,1.13960890281203
"26908",26908,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194701322192,1.14540624551366
"26909",26909,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821218,1.50268707079578
"26910",26910,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870528,1.00009513241939
"26911",26911,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170640004031033,1.05280351702741
"26912",26912,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870519,1
"26913",26913,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.17063992361154,1.01269800477344
"26914",26914,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.220295079912107,1.61887007494719
"26915",26915,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327226101872,1.14141085120402
"26916",26916,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353845,1.02399934192639
"26917",26917,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.139327078353846,1.09172488879888
"26918",26918,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870645,1.40050033573118
"26919",26919,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.09851940048704,1.03958437957697
"26920",26920,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.000331333802731107,1.24865109465342
"26921",26921,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.197037965233085,1.35200457580718
"26922",26922,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870597,1.31067288191799
"26923",26923,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170640004034271,1.00278978849747
"26924",26924,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.0985194004870543,1.05015514877506
"26925",26925,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.000331333724277704,1.10799602944563
"26926",26926,"mppa_coolidge",1.1,TRUE,"MetricSpaceEmbedding",0.170639963821212,1.52814043604083
