mapper,trace,kpn.name,processes_in_task,platform,mappings_cached,mapper.random_seed,mapper.record_statistics,log_level,tgff.directory,best_mapping_time,representation.canonical_operations,time_simulating,tgff.file,kpn,representation,time_representation,representation_init_time,mappings_evaluated
genetic,tgff_reader,TASK_GRAPH_8,2,mppa_coolidge,256,9,True,ERROR,../../../tgff/e3s-0.9,3.349833833,False,0.007023400994512485,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.20905426398167037,0.18473906815052032,7
simulated_annealing,tgff_reader,TASK_GRAPH_2,9,haec,7,9,True,ERROR,../../../tgff/e3s-0.9,2.948100448,True,3.860150858015004,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,2.599137547999817,0.18250893615186214,1507
genetic,tgff_reader,TASK_GRAPH_4,3,haec,138,2,True,ERROR,../../../tgff/e3s-0.9,0.0882667,True,0.12211517301329877,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.14235774002008839,0.1840465348213911,121
simulated_annealing,tgff_reader,TASK_GRAPH_4,,mppa_coolidge,,4,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_6,2,mppa_coolidge,263,5,True,ERROR,../../../tgff/e3s-0.9,3.349833833,True,0.00448515700554708,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.0832995699638559,0.18388558365404606,5
tabu_search,tgff_reader,TASK_GRAPH_0,7,mppa_coolidge,260,6,True,ERROR,../../../tgff/e3s-0.9,1408.584266666,False,0.1608300260031683,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.637605905001692,0.18286366015672684,72
genetic,tgff_reader,TASK_GRAPH_8,,haec,,6,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_7,,designer_odroid,,9,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_6,2,multi_cluster,271,3,True,ERROR,../../../tgff/e3s-0.9,20.0010005,False,0.001087093995010946,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.0165797000117891,0.0004247613251209259,3
simulated_annealing,tgff_reader,TASK_GRAPH_7,,multi_cluster,,8,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_0,4,multi_cluster,0,9,True,ERROR,../../../tgff/e3s-0.9,5000.001755,False,0.33072915699999966,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.02861836800002493,0.0004673711955547333,300
tabu_search,tgff_reader,TASK_GRAPH_5,,haec,,10,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_6,,multi_cluster,,6,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_3,,mppa_coolidge,,1,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_7,,designer_odroid,,9,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_8,,multi_cluster,,6,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_5,,haec,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_4,,haec,,5,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_3,,designer_odroid,,3,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_8,,multi_cluster,,6,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_3,,designer_odroid,,8,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_7,,haec,,2,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_0,1,multi_cluster,0,7,True,ERROR,../../../tgff/e3s-0.9,0.0005065,False,0.05779503699999984,networking-mocsyn.tgff,tgff_reader,Symmetries,0.006941045001440216,0.00046084262430667877,300
tabu_search,tgff_reader,TASK_GRAPH_0,4,designer_odroid,290,4,True,ERROR,../../../tgff/e3s-0.9,0.002876,False,0.06102652302070055,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.06210572499912814,0.005294442176818848,68
simulated_annealing,tgff_reader,TASK_GRAPH_3,5,mppa_coolidge,437,4,True,ERROR,../../../tgff/e3s-0.9,806.671304166,False,0.028994272998716042,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.5546508770057699,0.1855729129165411,18
tabu_search,tgff_reader,TASK_GRAPH_6,,multi_cluster,,2,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_4,,mppa_coolidge,,9,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_8,2,designer_odroid,719,8,True,ERROR,../../../tgff/e3s-0.9,0.0012505,False,0.0031524979931418784,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.07714416503949906,0.006725732237100601,9
tabu_search,tgff_reader,TASK_GRAPH_0,1,mppa_coolidge,1685,2,True,ERROR,../../../tgff/e3s-0.9,0.0065,True,0.0007307529995159712,networking-mocsyn.tgff,tgff_reader,Symmetries,0.13635562299532467,0.18506896682083607,1
genetic,tgff_reader,TASK_GRAPH_0,1,designer_odroid,257,5,True,ERROR,../../../tgff/e3s-0.9,0.0005065,False,0.0004399209992698161,networking-mocsyn.tgff,tgff_reader,Symmetries,0.019032946011066088,0.006659079343080521,2
genetic,tgff_reader,TASK_GRAPH_1,6,haec,80,6,True,ERROR,../../../tgff/e3s-0.9,0.192532883,True,0.3125952110385697,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.3240327769854048,0.18108126893639565,187
tabu_search,tgff_reader,TASK_GRAPH_2,,designer_odroid,,6,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_7,,haec,,6,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_6,2,haec,120,4,True,ERROR,../../../tgff/e3s-0.9,0.099883333,True,0.008294877996377181,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.03034603002379299,0.18233449757099152,10
simulated_annealing,tgff_reader,TASK_GRAPH_3,4,haec,90,8,True,ERROR,../../../tgff/e3s-0.9,0.288099999,True,0.19854141401083325,networking-mocsyn.tgff,tgff_reader,Symmetries,0.16888143600408512,0.18147940561175346,163
tabu_search,tgff_reader,TASK_GRAPH_4,,multi_cluster,,6,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_6,,haec,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_4,,designer_odroid,,9,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_6,,designer_odroid,,1,True,ERROR,../../../tgff/e3s-0.9,,False,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_4,,haec,,3,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_1,4,designer_odroid,29,9,True,ERROR,../../../tgff/e3s-0.9,0.004115449,False,0.00934530700033065,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.006755055999747128,0.005856111645698547,12
random_walk,tgff_reader,TASK_GRAPH_0,6,designer_odroid,0,8,True,ERROR,../../../tgff/e3s-0.9,0.009639936,True,0.4760752930000002,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.05385994599964761,0.005302561447024345,300
simulated_annealing,tgff_reader,TASK_GRAPH_4,,mppa_coolidge,,7,True,ERROR,../../../tgff/e3s-0.9,,False,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_4,,multi_cluster,,4,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_8,,mppa_coolidge,,3,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_3,5,designer_odroid,92,3,True,ERROR,../../../tgff/e3s-0.9,0.003501,True,0.09032159199887246,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.0363915560174064,0.005979210138320923,90
simulated_annealing,tgff_reader,TASK_GRAPH_4,,mppa_coolidge,,2,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_3,,designer_odroid,,5,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_8,2,multi_cluster,0,9,True,ERROR,../../../tgff/e3s-0.9,20.01655,True,0.14031947999999986,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.013805832000798546,0.0004191547632217407,300
random_walk,tgff_reader,TASK_GRAPH_7,,haec,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_7,,multi_cluster,,4,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_1,,designer_odroid,,6,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_3,,designer_odroid,,9,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_4,,mppa_coolidge,,9,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_0,6,multi_cluster,200,4,True,ERROR,../../../tgff/e3s-0.9,2080.0030955,True,0.2107027799993375,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.04685688299650792,0.00041085854172706604,178
tabu_search,tgff_reader,TASK_GRAPH_4,,mppa_coolidge,,8,True,ERROR,../../../tgff/e3s-0.9,,False,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_7,,mppa_coolidge,,8,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_3,5,mppa_coolidge,175,1,True,ERROR,../../../tgff/e3s-0.9,13.336271332,True,0.1454682009998578,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.2461032790019999,0.18279948458075523,92
tabu_search,tgff_reader,TASK_GRAPH_4,,mppa_coolidge,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_4,,designer_odroid,,9,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_8,,multi_cluster,,3,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_1,5,multi_cluster,175,8,True,ERROR,../../../tgff/e3s-0.9,70.002001,True,0.08605438199447235,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.03247245000602561,0.00040349364280700684,88
genetic,tgff_reader,TASK_GRAPH_2,4,designer_odroid,180,3,True,ERROR,../../../tgff/e3s-0.9,0.002823,True,0.0544306140000117,networking-mocsyn.tgff,tgff_reader,Symmetries,0.04338306600402575,0.0050665996968746185,70
simulated_annealing,tgff_reader,TASK_GRAPH_8,,haec,,10,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_7,,designer_odroid,,6,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_4,,haec,,8,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_0,4,haec,70,5,True,ERROR,../../../tgff/e3s-0.9,0.161210666,True,0.2708912119960587,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.27865919497344294,0.18189092725515366,200
random_walk,tgff_reader,TASK_GRAPH_7,,mppa_coolidge,,6,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_5,,haec,,7,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_6,,multi_cluster,,5,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_2,,multi_cluster,,3,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_4,,multi_cluster,,3,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_4,,mppa_coolidge,,5,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_1,6,mppa_coolidge,8641,6,True,ERROR,../../../tgff/e3s-0.9,1003.334833833,False,0.8015388569874631,telecom-mocsyn.tgff,tgff_reader,Symmetries,12.12352550993819,0.1821548454463482,425
random_walk,tgff_reader,TASK_GRAPH_6,,haec,,8,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_1,,mppa_coolidge,,5,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_0,7,mppa_coolidge,5022,3,True,ERROR,../../../tgff/e3s-0.9,414.984217165,False,1.413294579997455,consumer-mocsyn.tgff,tgff_reader,Symmetries,9.895612838054149,0.1824187245219946,654
random_walk,tgff_reader,TASK_GRAPH_8,,haec,,8,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_0,6,multi_cluster,0,1,True,ERROR,../../../tgff/e3s-0.9,4060.0033275,False,0.44369239599999943,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.03438441599973885,0.00045857205986976624,300
simulated_annealing,tgff_reader,TASK_GRAPH_0,7,haec,41,9,True,ERROR,../../../tgff/e3s-0.9,5.600933332,False,0.8337532019941136,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.6366328590193007,0.1822931207716465,401
simulated_annealing,tgff_reader,TASK_GRAPH_7,,haec,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_7,,haec,,6,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_7,,mppa_coolidge,,10,True,ERROR,../../../tgff/e3s-0.9,,False,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_6,,mppa_coolidge,,1,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_3,5,haec,119,6,True,ERROR,../../../tgff/e3s-0.9,1.782415282,False,0.2859985390014117,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.2574455559897615,0.18400892056524754,197
tabu_search,tgff_reader,TASK_GRAPH_4,,haec,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_4,,haec,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_6,2,multi_cluster,269,5,True,ERROR,../../../tgff/e3s-0.9,20.0010005,True,0.0010545859986450523,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.01635195201015449,0.00041659362614154816,3
simulated_annealing,tgff_reader,TASK_GRAPH_2,,mppa_coolidge,,4,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_2,,mppa_coolidge,,1,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_6,,multi_cluster,,4,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_5,2,designer_odroid,0,7,True,ERROR,../../../tgff/e3s-0.9,0.001525734,True,0.1383351810000002,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.02801231400007964,0.006399478763341904,300
simulated_annealing,tgff_reader,TASK_GRAPH_0,7,multi_cluster,2,7,True,ERROR,../../../tgff/e3s-0.9,3070.2675505,True,0.07798997501049598,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.010834632010300993,0.00041164085268974304,50
tabu_search,tgff_reader,TASK_GRAPH_8,,mppa_coolidge,,10,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_5,,multi_cluster,,1,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_3,5,haec,489,5,True,ERROR,../../../tgff/e3s-0.9,0.246304216,True,1.4493701339870313,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,1.3317055590196105,0.18244759552180767,992
genetic,tgff_reader,TASK_GRAPH_5,,designer_odroid,,9,True,ERROR,../../../tgff/e3s-0.9,,False,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_0,1,mppa_coolidge,84,4,True,ERROR,../../../tgff/e3s-0.9,0.0065,True,0.0007274349991348572,networking-mocsyn.tgff,tgff_reader,Symmetries,0.008794135010248283,0.18431517109274864,1
genetic,tgff_reader,TASK_GRAPH_3,,mppa_coolidge,,1,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_1,4,mppa_coolidge,5448,10,True,ERROR,../../../tgff/e3s-0.9,10.002151499,True,0.12305067999659514,networking-mocsyn.tgff,tgff_reader,Symmetries,4.453012973970544,0.18443461321294308,94
tabu_search,tgff_reader,TASK_GRAPH_1,,designer_odroid,,7,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_3,3,haec,109,9,True,ERROR,../../../tgff/e3s-0.9,0.0747667,True,0.1482363580071251,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.1333351099601714,0.18174721114337444,147
simulated_annealing,tgff_reader,TASK_GRAPH_3,3,multi_cluster,5,7,True,ERROR,../../../tgff/e3s-0.9,40.0081,False,0.005360002996894764,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.0014321910057333298,0.00040020421147346497,9
genetic,tgff_reader,TASK_GRAPH_6,,multi_cluster,,4,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_0,6,designer_odroid,0,3,True,ERROR,../../../tgff/e3s-0.9,0.007741202,False,0.4652046759999996,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.054629378000754514,0.004990134388208389,300
random_walk,tgff_reader,TASK_GRAPH_7,,mppa_coolidge,,4,True,ERROR,../../../tgff/e3s-0.9,,False,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_2,6,multi_cluster,146,9,True,ERROR,../../../tgff/e3s-0.9,90.039755,True,0.2705968649861461,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.05151080299037858,0.00040649622678756714,218
simulated_annealing,tgff_reader,TASK_GRAPH_1,6,haec,163,1,True,ERROR,../../../tgff/e3s-0.9,1.875866165,True,0.8570980990189128,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.7280039320030482,0.18273075856268406,503
random_walk,tgff_reader,TASK_GRAPH_4,3,mppa_coolidge,0,4,True,ERROR,../../../tgff/e3s-0.9,800.0016,True,0.4543406860000005,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.13418834000185598,0.1865415722131729,300
tabu_search,tgff_reader,TASK_GRAPH_3,5,haec,13,8,True,ERROR,../../../tgff/e3s-0.9,0.21019315,False,0.4448392720114498,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.2843176409969601,0.18194467946887016,315
tabu_search,tgff_reader,TASK_GRAPH_6,2,mppa_coolidge,418,1,True,ERROR,../../../tgff/e3s-0.9,3.334333833,False,0.010315311996237142,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.25486740499036387,0.18165632337331772,12
genetic,tgff_reader,TASK_GRAPH_3,,haec,,5,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_4,,designer_odroid,,1,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_3,,haec,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_1,5,mppa_coolidge,1206,3,True,ERROR,../../../tgff/e3s-0.9,1202.5020505,True,0.07728726501045458,consumer-mocsyn.tgff,tgff_reader,Symmetries,1.109331724966978,1.2550939358770847,48
simulated_annealing,tgff_reader,TASK_GRAPH_6,,designer_odroid,,5,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_4,,designer_odroid,,7,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_2,4,designer_odroid,0,4,True,ERROR,../../../tgff/e3s-0.9,2.250977178,True,0.2960209330000001,networking-mocsyn.tgff,tgff_reader,Symmetries,0.040712383000936825,0.005288587883114815,300
tabu_search,tgff_reader,TASK_GRAPH_4,,multi_cluster,,8,True,ERROR,../../../tgff/e3s-0.9,,False,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_1,4,designer_odroid,24,7,True,ERROR,../../../tgff/e3s-0.9,0.005008306,True,0.01254528200115601,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.00692593999337987,0.004912296310067177,16
tabu_search,tgff_reader,TASK_GRAPH_1,4,multi_cluster,329,8,True,ERROR,../../../tgff/e3s-0.9,60.00705,False,0.02878912300002412,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.032704820992876193,0.0003910381346940994,38
random_walk,tgff_reader,TASK_GRAPH_4,3,haec,0,4,True,ERROR,../../../tgff/e3s-0.9,0.2882667,False,0.38891137000000003,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.12558077900030185,0.18506275117397308,300
simulated_annealing,tgff_reader,TASK_GRAPH_8,,mppa_coolidge,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
