random_seed,platform.processor_1.type,trace,representation,platform.processor_0.type,threshold,log_level,mapping,design_centering.perturbation.perturbation_type,platform.name,platform,kpn,type,passed
7,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[22, 47, 74, 58, 8, 48, 66, 75]",representation,exynos,mppa_coolidge,audio_filter,rand,30.0
7,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[20, 50, 46, 24, 61, 68, 39, 71]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
7,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[17, 56, 28, 14, 82, 26, 62, 75]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
7,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[5, 31, 20, 63, 58, 16, 34, 27]",representation,exynos,mppa_coolidge,audio_filter,rand,10.0
7,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[42, 57, 10, 84, 83, 50, 7, 84]",representation,exynos,mppa_coolidge,audio_filter,rand,30.0
7,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[84, 9, 43, 65, 59, 50, 3, 21]",representation,exynos,mppa_coolidge,audio_filter,rand,20.0
7,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[18, 52, 28, 24, 69, 30, 75, 81]",representation,exynos,mppa_coolidge,audio_filter,rand,10.0
7,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[64, 26, 6, 13, 35, 26, 8, 51]",representation,exynos,mppa_coolidge,audio_filter,rand,10.0
7,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[30, 40, 52, 64, 55, 75, 36, 28]",representation,exynos,mppa_coolidge,audio_filter,rand,10.0
7,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[62, 5, 62, 6, 9, 61, 6, 38]",representation,exynos,mppa_coolidge,audio_filter,rand,20.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[29, 18, 26, 38, 61, 37, 0, 31]",classic,exynos,mppa_coolidge,audio_filter,center,50.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[52, 82, 82, 53, 27, 1, 36, 19]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[49, 52, 28, 8, 49, 46, 6, 15]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[31, 63, 20, 15, 28, 82, 31, 33]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[84, 13, 0, 18, 19, 53, 19, 56]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[61, 20, 71, 28, 74, 45, 77, 63]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[15, 26, 19, 64, 1, 83, 76, 38]",classic,exynos,mppa_coolidge,audio_filter,rand,80.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[34, 75, 23, 82, 4, 6, 40, 2]",classic,exynos,mppa_coolidge,audio_filter,rand,60.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[37, 41, 21, 34, 40, 6, 27, 27]",classic,exynos,mppa_coolidge,audio_filter,rand,60.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[31, 53, 69, 38, 82, 57, 64, 10]",classic,exynos,mppa_coolidge,audio_filter,rand,90.0
2,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[3, 75, 31, 23, 31, 60, 19, 63]",classic,exynos,mppa_coolidge,audio_filter,rand,70.0
1,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[81, 54, 67, 0, 34, 19, 26, 17]",representation,exynos,mppa_coolidge,audio_filter,center,90.0
1,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[0, 80, 30, 35, 57, 18, 26, 31]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
1,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[19, 83, 17, 52, 19, 39, 62, 56]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
1,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[37, 83, 42, 57, 15, 32, 16, 4]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
1,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[39, 59, 60, 59, 14, 50, 40, 0]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
1,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[65, 37, 13, 69, 6, 40, 0, 40]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
1,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[20, 80, 54, 25, 75, 48, 20, 19]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
1,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[5, 49, 9, 24, 46, 35, 38, 57]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
1,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[56, 64, 18, 2, 64, 47, 27, 43]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
1,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[55, 19, 34, 49, 0, 12, 54, 36]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
1,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[65, 25, 18, 26, 40, 38, 32, 20]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[76, 61, 11, 73, 6, 62, 28, 32]",representation,exynos,mppa_coolidge,audio_filter,center,100.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[47, 30, 19, 4, 35, 40, 58, 19]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[15, 67, 45, 46, 78, 45, 74, 8]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[6, 57, 63, 4, 6, 65, 68, 62]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[78, 54, 66, 49, 30, 83, 41, 38]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[48, 39, 39, 33, 70, 16, 10, 62]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[79, 59, 39, 22, 46, 82, 0, 73]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[59, 76, 56, 16, 68, 26, 73, 40]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[31, 62, 63, 12, 18, 12, 41, 30]",representation,exynos,mppa_coolidge,audio_filter,rand,30.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[49, 18, 51, 75, 71, 26, 9, 3]",representation,exynos,mppa_coolidge,audio_filter,rand,10.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[9, 3, 48, 83, 83, 54, 48, 36]",representation,exynos,mppa_coolidge,audio_filter,rand,10.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[24, 3, 57, 72, 1, 19, 19, 76]",representation,exynos,mppa_coolidge,audio_filter,center,90.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[21, 62, 21, 2, 14, 40, 6, 20]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[6, 28, 74, 77, 29, 24, 79, 10]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[64, 84, 5, 30, 2, 6, 82, 44]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[65, 15, 37, 18, 22, 53, 58, 68]",representation,exynos,mppa_coolidge,audio_filter,rand,90.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[37, 67, 52, 3, 70, 13, 22, 25]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[42, 39, 43, 37, 84, 14, 42, 6]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[79, 62, 15, 34, 35, 80, 11, 24]",representation,exynos,mppa_coolidge,audio_filter,rand,10.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[46, 42, 9, 10, 2, 43, 25, 11]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[68, 51, 83, 58, 2, 46, 67, 63]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
3,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[5, 57, 34, 63, 45, 34, 72, 49]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
5,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[26, 15, 26, 61, 17, 69, 84, 84]",representation,exynos,mppa_coolidge,audio_filter,center,60.0
5,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[15, 30, 81, 57, 25, 22, 24, 3]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
5,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[52, 11, 16, 59, 44, 13, 74, 65]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
5,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[83, 35, 47, 22, 40, 76, 50, 66]",representation,exynos,mppa_coolidge,audio_filter,rand,90.0
5,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[19, 81, 55, 29, 16, 5, 64, 63]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
5,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[60, 54, 0, 82, 4, 33, 81, 77]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
5,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[42, 38, 29, 39, 15, 59, 80, 14]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
5,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[27, 65, 6, 12, 82, 47, 33, 56]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
5,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[8, 61, 35, 58, 53, 59, 46, 61]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
5,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[33, 17, 37, 15, 9, 8, 19, 24]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
5,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[30, 63, 20, 20, 14, 24, 71, 19]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
10,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[10, 16, 62, 27, 29, 9, 73, 1]",representation,exynos,mppa_coolidge,audio_filter,center,90.0
10,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[49, 10, 73, 82, 6, 57, 24, 46]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
10,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[10, 74, 0, 31, 41, 59, 77, 66]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
10,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[7, 75, 45, 36, 41, 14, 11, 75]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
10,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[44, 13, 54, 62, 37, 45, 74, 14]",representation,exynos,mppa_coolidge,audio_filter,rand,90.0
10,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[68, 32, 73, 83, 59, 82, 31, 6]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
10,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[61, 38, 2, 21, 81, 63, 38, 53]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
10,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[42, 80, 33, 59, 71, 21, 19, 37]",representation,exynos,mppa_coolidge,audio_filter,rand,90.0
10,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[3, 21, 21, 5, 21, 2, 58, 77]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
10,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[81, 76, 1, 30, 51, 8, 43, 17]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
10,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[69, 24, 19, 19, 65, 84, 11, 16]",representation,exynos,mppa_coolidge,audio_filter,rand,10.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[54, 56, 22, 66, 22, 52, 60, 41]",representation,exynos,mppa_coolidge,audio_filter,center,100.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[29, 15, 48, 11, 5, 61, 57, 8]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[53, 47, 13, 74, 61, 0, 71, 35]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[67, 83, 53, 82, 39, 59, 68, 35]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[73, 0, 56, 56, 33, 22, 40, 52]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[61, 70, 24, 26, 69, 10, 4, 1]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[2, 0, 30, 16, 74, 83, 59, 10]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[46, 32, 82, 47, 69, 26, 20, 13]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[52, 39, 82, 49, 54, 74, 77, 57]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[72, 34, 34, 2, 51, 58, 76, 25]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
9,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[52, 84, 7, 65, 19, 20, 58, 71]",representation,exynos,mppa_coolidge,audio_filter,rand,90.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[61, 48, 19, 65, 73, 65, 71, 70]",classic,exynos,mppa_coolidge,audio_filter,center,40.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[63, 79, 64, 12, 52, 50, 35, 45]",classic,exynos,mppa_coolidge,audio_filter,rand,60.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[42, 19, 7, 21, 36, 40, 13, 18]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[63, 17, 34, 46, 54, 51, 48, 8]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[75, 26, 49, 1, 36, 73, 22, 7]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[34, 47, 69, 26, 12, 78, 45, 84]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[55, 45, 48, 47, 20, 49, 76, 82]",classic,exynos,mppa_coolidge,audio_filter,rand,80.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[47, 51, 70, 48, 32, 17, 63, 34]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[15, 69, 47, 56, 0, 8, 7, 72]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[38, 34, 50, 51, 71, 42, 48, 29]",classic,exynos,mppa_coolidge,audio_filter,rand,90.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[41, 28, 2, 84, 30, 0, 1, 43]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[68, 62, 36, 28, 7, 78, 78, 48]",classic,exynos,mppa_coolidge,audio_filter,center,60.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[70, 57, 13, 56, 67, 52, 84, 38]",classic,exynos,mppa_coolidge,audio_filter,rand,90.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[16, 18, 29, 10, 5, 23, 37, 21]",classic,exynos,mppa_coolidge,audio_filter,rand,80.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[68, 21, 1, 59, 33, 19, 42, 52]",classic,exynos,mppa_coolidge,audio_filter,rand,70.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[75, 75, 65, 54, 76, 1, 26, 59]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[43, 10, 16, 12, 66, 52, 50, 25]",classic,exynos,mppa_coolidge,audio_filter,rand,60.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[79, 29, 7, 14, 26, 7, 30, 80]",classic,exynos,mppa_coolidge,audio_filter,rand,70.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[69, 17, 74, 63, 11, 34, 24, 46]",classic,exynos,mppa_coolidge,audio_filter,rand,60.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[12, 2, 76, 63, 44, 20, 78, 3]",classic,exynos,mppa_coolidge,audio_filter,rand,60.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[11, 79, 24, 32, 56, 33, 81, 71]",classic,exynos,mppa_coolidge,audio_filter,rand,90.0
3,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[23, 41, 48, 5, 72, 2, 25, 17]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[41, 62, 1, 82, 15, 78, 7, 57]",classic,exynos,mppa_coolidge,audio_filter,center,20.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[78, 54, 66, 49, 30, 83, 41, 38]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[6, 57, 63, 4, 6, 65, 68, 62]",classic,exynos,mppa_coolidge,audio_filter,rand,0.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[31, 62, 63, 12, 18, 12, 41, 30]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[79, 59, 39, 22, 46, 82, 0, 73]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[9, 3, 48, 83, 83, 54, 48, 36]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[59, 76, 56, 16, 68, 26, 73, 40]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[49, 18, 51, 75, 71, 26, 9, 3]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[47, 30, 19, 4, 35, 40, 58, 19]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[48, 39, 39, 33, 70, 16, 10, 62]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
5,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[15, 67, 45, 46, 78, 45, 74, 8]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[29, 18, 16, 78, 61, 65, 68, 78]",representation,exynos,mppa_coolidge,audio_filter,center,60.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[50, 3, 15, 46, 53, 20, 11, 18]",representation,exynos,mppa_coolidge,audio_filter,rand,30.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[61, 43, 74, 16, 42, 41, 28, 59]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[74, 24, 82, 39, 72, 2, 24, 20]",representation,exynos,mppa_coolidge,audio_filter,rand,90.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[5, 19, 54, 3, 27, 46, 3, 69]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[40, 11, 12, 81, 73, 52, 59, 80]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[3, 19, 78, 54, 31, 3, 38, 62]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
10,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[17, 82, 67, 21, 60, 29, 3, 66]",representation,exynos,mppa_coolidge,audio_filter,rand,20.0
